
Epoch 0, 25%	 Loss : 2.7673e-04	 RES : 2.6979e-05	 MSE : 3.8444e-04	 REL : 9.5335e-01
MODEL SAVED
Learning Rate : 0.001
Epoch 195, 25%	 Loss : 4.5944e-05	 RES : 2.3788e-07	 MSE : 9.4655e-05	 REL : 4.7305e-01
Epoch 195, 50%	 Loss : 4.5401e-05	 RES : 2.3729e-07	 MSE : 1.0317e-04	 REL : 4.9831e-01
Epoch 195, 75%	 Loss : 5.1785e-05	 RES : 2.6891e-07	 MSE : 1.0660e-04	 REL : 4.7867e-01
Training Epoch 195 :	 Loss : 4.7114e-05 	 RES : 2.4876e-07	 MSE : 1.0477e-04	 REL : 4.8749e-01
Validation Epoch 195 :	 Loss : 4.6919e-05	 RES : 2.4649e-07	 MSE : 1.0322e-04	 REL : 4.8443e-01
Training Epoch 195 finished,took current epoch 75.58s,cumulative time 14858.36s
MODEL SAVED
Learning Rate : 0.001
Epoch 196, 25%	 Loss : 4.5943e-05	 RES : 2.3783e-07	 MSE : 9.4656e-05	 REL : 4.7305e-01
Epoch 196, 50%	 Loss : 4.5399e-05	 RES : 2.3718e-07	 MSE : 1.0317e-04	 REL : 4.9832e-01
Epoch 196, 75%	 Loss : 5.1783e-05	 RES : 2.6879e-07	 MSE : 1.0660e-04	 REL : 4.7867e-01
Training Epoch 196 :	 Loss : 4.7113e-05 	 RES : 2.4870e-07	 MSE : 1.0477e-04	 REL : 4.8748e-01
Validation Epoch 196 :	 Loss : 4.6918e-05	 RES : 2.4642e-07	 MSE : 1.0323e-04	 REL : 4.8445e-01
Training Epoch 196 finished,took current epoch 76.11s,cumulative time 14934.25s
MODEL SAVED
Learning Rate : 0.001
Epoch 197, 25%	 Loss : 4.5942e-05	 RES : 2.3777e-07	 MSE : 9.4657e-05	 REL : 4.7306e-01
Epoch 197, 50%	 Loss : 4.5399e-05	 RES : 2.3718e-07	 MSE : 1.0322e-04	 REL : 4.9844e-01
Epoch 197, 75%	 Loss : 5.1781e-05	 RES : 2.6868e-07	 MSE : 1.0659e-04	 REL : 4.7865e-01
Training Epoch 197 :	 Loss : 4.7111e-05 	 RES : 2.4863e-07	 MSE : 1.0476e-04	 REL : 4.8748e-01
Validation Epoch 197 :	 Loss : 4.6916e-05	 RES : 2.4634e-07	 MSE : 1.0322e-04	 REL : 4.8443e-01
Training Epoch 197 finished,took current epoch 76.81s,cumulative time 15010.88s
MODEL SAVED
Learning Rate : 0.001
Epoch 198, 25%	 Loss : 4.5941e-05	 RES : 2.3775e-07	 MSE : 9.4670e-05	 REL : 4.7309e-01
Epoch 198, 50%	 Loss : 4.5397e-05	 RES : 2.3706e-07	 MSE : 1.0321e-04	 REL : 4.9841e-01
Epoch 198, 75%	 Loss : 5.1780e-05	 RES : 2.6860e-07	 MSE : 1.0659e-04	 REL : 4.7863e-01
Training Epoch 198 :	 Loss : 4.7110e-05 	 RES : 2.4856e-07	 MSE : 1.0476e-04	 REL : 4.8747e-01
Validation Epoch 198 :	 Loss : 4.6915e-05	 RES : 2.4628e-07	 MSE : 1.0319e-04	 REL : 4.8437e-01
Training Epoch 198 finished,took current epoch 75.84s,cumulative time 15086.56s
MODEL SAVED
Learning Rate : 0.001
Epoch 199, 25%	 Loss : 4.5940e-05	 RES : 2.3775e-07	 MSE : 9.4697e-05	 REL : 4.7316e-01
Epoch 199, 50%	 Loss : 4.5396e-05	 RES : 2.3707e-07	 MSE : 1.0325e-04	 REL : 4.9852e-01
Epoch 199, 75%	 Loss : 5.1778e-05	 RES : 2.6854e-07	 MSE : 1.0657e-04	 REL : 4.7860e-01
Training Epoch 199 :	 Loss : 4.7109e-05 	 RES : 2.4850e-07	 MSE : 1.0476e-04	 REL : 4.8746e-01
Validation Epoch 199 :	 Loss : 4.6913e-05	 RES : 2.4618e-07	 MSE : 1.0316e-04	 REL : 4.8429e-01
Training Epoch 199 finished,took current epoch 76.40s,cumulative time 15162.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 200, 25%	 Loss : 4.5939e-05	 RES : 2.3775e-07	 MSE : 9.4715e-05	 REL : 4.7320e-01
Epoch 200, 50%	 Loss : 4.5395e-05	 RES : 2.3705e-07	 MSE : 1.0326e-04	 REL : 4.9854e-01
Epoch 200, 75%	 Loss : 5.1776e-05	 RES : 2.6846e-07	 MSE : 1.0656e-04	 REL : 4.7857e-01
Training Epoch 200 :	 Loss : 4.7107e-05 	 RES : 2.4844e-07	 MSE : 1.0475e-04	 REL : 4.8745e-01
Validation Epoch 200 :	 Loss : 4.6912e-05	 RES : 2.4612e-07	 MSE : 1.0315e-04	 REL : 4.8426e-01
Training Epoch 200 finished,took current epoch 75.88s,cumulative time 15238.49s
MODEL SAVED
Learning Rate : 0.001
Epoch 201, 25%	 Loss : 4.5938e-05	 RES : 2.3777e-07	 MSE : 9.4740e-05	 REL : 4.7326e-01
Epoch 201, 50%	 Loss : 4.5394e-05	 RES : 2.3697e-07	 MSE : 1.0326e-04	 REL : 4.9853e-01
Epoch 201, 75%	 Loss : 5.1775e-05	 RES : 2.6835e-07	 MSE : 1.0658e-04	 REL : 4.7861e-01
Training Epoch 201 :	 Loss : 4.7106e-05 	 RES : 2.4838e-07	 MSE : 1.0476e-04	 REL : 4.8746e-01
Validation Epoch 201 :	 Loss : 4.6910e-05	 RES : 2.4601e-07	 MSE : 1.0315e-04	 REL : 4.8426e-01
Training Epoch 201 finished,took current epoch 76.36s,cumulative time 15314.67s
MODEL SAVED
Learning Rate : 0.001
Epoch 202, 25%	 Loss : 4.5937e-05	 RES : 2.3767e-07	 MSE : 9.4748e-05	 REL : 4.7328e-01
Epoch 202, 50%	 Loss : 4.5392e-05	 RES : 2.3695e-07	 MSE : 1.0325e-04	 REL : 4.9851e-01
Epoch 202, 75%	 Loss : 5.1773e-05	 RES : 2.6831e-07	 MSE : 1.0657e-04	 REL : 4.7859e-01
Training Epoch 202 :	 Loss : 4.7105e-05 	 RES : 2.4832e-07	 MSE : 1.0475e-04	 REL : 4.8744e-01
Validation Epoch 202 :	 Loss : 4.6909e-05	 RES : 2.4597e-07	 MSE : 1.0313e-04	 REL : 4.8421e-01
Training Epoch 202 finished,took current epoch 75.76s,cumulative time 15390.26s
MODEL SAVED
Learning Rate : 0.001
Epoch 203, 25%	 Loss : 4.5936e-05	 RES : 2.3762e-07	 MSE : 9.4743e-05	 REL : 4.7327e-01
Epoch 203, 50%	 Loss : 4.5391e-05	 RES : 2.3686e-07	 MSE : 1.0324e-04	 REL : 4.9849e-01
Epoch 203, 75%	 Loss : 5.1771e-05	 RES : 2.6824e-07	 MSE : 1.0656e-04	 REL : 4.7857e-01
Training Epoch 203 :	 Loss : 4.7103e-05 	 RES : 2.4826e-07	 MSE : 1.0475e-04	 REL : 4.8744e-01
Validation Epoch 203 :	 Loss : 4.6908e-05	 RES : 2.4593e-07	 MSE : 1.0311e-04	 REL : 4.8417e-01
Training Epoch 203 finished,took current epoch 76.00s,cumulative time 15466.09s
MODEL SAVED
Learning Rate : 0.001
Epoch 204, 25%	 Loss : 4.5934e-05	 RES : 2.3758e-07	 MSE : 9.4731e-05	 REL : 4.7324e-01
Epoch 204, 50%	 Loss : 4.5389e-05	 RES : 2.3681e-07	 MSE : 1.0326e-04	 REL : 4.9853e-01
Epoch 204, 75%	 Loss : 5.1770e-05	 RES : 2.6811e-07	 MSE : 1.0654e-04	 REL : 4.7854e-01
Training Epoch 204 :	 Loss : 4.7102e-05 	 RES : 2.4819e-07	 MSE : 1.0474e-04	 REL : 4.8742e-01
Validation Epoch 204 :	 Loss : 4.6907e-05	 RES : 2.4583e-07	 MSE : 1.0310e-04	 REL : 4.8413e-01
Training Epoch 204 finished,took current epoch 76.25s,cumulative time 15541.95s
MODEL SAVED
Learning Rate : 0.001
Epoch 205, 25%	 Loss : 4.5934e-05	 RES : 2.3754e-07	 MSE : 9.4748e-05	 REL : 4.7328e-01
Epoch 205, 50%	 Loss : 4.5388e-05	 RES : 2.3680e-07	 MSE : 1.0335e-04	 REL : 4.9876e-01
Epoch 205, 75%	 Loss : 5.1768e-05	 RES : 2.6805e-07	 MSE : 1.0656e-04	 REL : 4.7858e-01
Training Epoch 205 :	 Loss : 4.7101e-05 	 RES : 2.4815e-07	 MSE : 1.0475e-04	 REL : 4.8744e-01
Validation Epoch 205 :	 Loss : 4.6907e-05	 RES : 2.4597e-07	 MSE : 1.0308e-04	 REL : 4.8411e-01
Training Epoch 205 finished,took current epoch 75.81s,cumulative time 15617.68s
Learning Rate : 0.001
Epoch 206, 25%	 Loss : 4.5933e-05	 RES : 2.3770e-07	 MSE : 9.4815e-05	 REL : 4.7345e-01
Epoch 206, 50%	 Loss : 4.5387e-05	 RES : 2.3678e-07	 MSE : 1.0339e-04	 REL : 4.9886e-01
Epoch 206, 75%	 Loss : 5.1766e-05	 RES : 2.6794e-07	 MSE : 1.0657e-04	 REL : 4.7859e-01
Training Epoch 206 :	 Loss : 4.7100e-05 	 RES : 2.4811e-07	 MSE : 1.0476e-04	 REL : 4.8746e-01
Validation Epoch 206 :	 Loss : 4.6905e-05	 RES : 2.4589e-07	 MSE : 1.0308e-04	 REL : 4.8410e-01
Training Epoch 206 finished,took current epoch 75.79s,cumulative time 15693.40s
Learning Rate : 0.001
Epoch 207, 25%	 Loss : 4.5932e-05	 RES : 2.3764e-07	 MSE : 9.4823e-05	 REL : 4.7347e-01
Epoch 207, 50%	 Loss : 4.5386e-05	 RES : 2.3672e-07	 MSE : 1.0343e-04	 REL : 4.9896e-01
Epoch 207, 75%	 Loss : 5.1764e-05	 RES : 2.6786e-07	 MSE : 1.0657e-04	 REL : 4.7859e-01
Training Epoch 207 :	 Loss : 4.7098e-05 	 RES : 2.4804e-07	 MSE : 1.0475e-04	 REL : 4.8745e-01
Validation Epoch 207 :	 Loss : 4.6904e-05	 RES : 2.4585e-07	 MSE : 1.0307e-04	 REL : 4.8407e-01
Training Epoch 207 finished,took current epoch 76.52s,cumulative time 15769.84s
Learning Rate : 0.001
Epoch 208, 25%	 Loss : 4.5931e-05	 RES : 2.3760e-07	 MSE : 9.4857e-05	 REL : 4.7356e-01
Epoch 208, 50%	 Loss : 4.5385e-05	 RES : 2.3664e-07	 MSE : 1.0342e-04	 REL : 4.9893e-01
Epoch 208, 75%	 Loss : 5.1762e-05	 RES : 2.6775e-07	 MSE : 1.0656e-04	 REL : 4.7858e-01
Training Epoch 208 :	 Loss : 4.7097e-05 	 RES : 2.4797e-07	 MSE : 1.0475e-04	 REL : 4.8744e-01
Validation Epoch 208 :	 Loss : 4.6903e-05	 RES : 2.4581e-07	 MSE : 1.0305e-04	 REL : 4.8404e-01
Training Epoch 208 finished,took current epoch 76.28s,cumulative time 15845.93s
MODEL SAVED
Learning Rate : 0.001
Epoch 209, 25%	 Loss : 4.5931e-05	 RES : 2.3761e-07	 MSE : 9.4857e-05	 REL : 4.7356e-01
Epoch 209, 50%	 Loss : 4.5384e-05	 RES : 2.3665e-07	 MSE : 1.0346e-04	 REL : 4.9902e-01
Epoch 209, 75%	 Loss : 5.1760e-05	 RES : 2.6771e-07	 MSE : 1.0654e-04	 REL : 4.7854e-01
Training Epoch 209 :	 Loss : 4.7096e-05 	 RES : 2.4793e-07	 MSE : 1.0475e-04	 REL : 4.8744e-01
Validation Epoch 209 :	 Loss : 4.6901e-05	 RES : 2.4575e-07	 MSE : 1.0304e-04	 REL : 4.8401e-01
Training Epoch 209 finished,took current epoch 75.92s,cumulative time 15921.63s
MODEL SAVED
Learning Rate : 0.001
Epoch 210, 25%	 Loss : 4.5929e-05	 RES : 2.3754e-07	 MSE : 9.4859e-05	 REL : 4.7356e-01
Epoch 210, 50%	 Loss : 4.5383e-05	 RES : 2.3659e-07	 MSE : 1.0346e-04	 REL : 4.9903e-01
Epoch 210, 75%	 Loss : 5.1759e-05	 RES : 2.6764e-07	 MSE : 1.0653e-04	 REL : 4.7851e-01
Training Epoch 210 :	 Loss : 4.7095e-05 	 RES : 2.4786e-07	 MSE : 1.0474e-04	 REL : 4.8742e-01
Validation Epoch 210 :	 Loss : 4.6900e-05	 RES : 2.4567e-07	 MSE : 1.0303e-04	 REL : 4.8398e-01
Training Epoch 210 finished,took current epoch 76.45s,cumulative time 15997.92s
MODEL SAVED
Learning Rate : 0.001
Epoch 211, 25%	 Loss : 4.5928e-05	 RES : 2.3742e-07	 MSE : 9.4864e-05	 REL : 4.7357e-01
Epoch 211, 50%	 Loss : 4.5381e-05	 RES : 2.3651e-07	 MSE : 1.0345e-04	 REL : 4.9899e-01
Epoch 211, 75%	 Loss : 5.1757e-05	 RES : 2.6751e-07	 MSE : 1.0653e-04	 REL : 4.7851e-01
Training Epoch 211 :	 Loss : 4.7094e-05 	 RES : 2.4779e-07	 MSE : 1.0473e-04	 REL : 4.8740e-01
Validation Epoch 211 :	 Loss : 4.6898e-05	 RES : 2.4557e-07	 MSE : 1.0300e-04	 REL : 4.8390e-01
Training Epoch 211 finished,took current epoch 76.02s,cumulative time 16073.78s
MODEL SAVED
Learning Rate : 0.001
Epoch 212, 25%	 Loss : 4.5927e-05	 RES : 2.3748e-07	 MSE : 9.4892e-05	 REL : 4.7364e-01
Epoch 212, 50%	 Loss : 4.5380e-05	 RES : 2.3645e-07	 MSE : 1.0349e-04	 REL : 4.9909e-01
Epoch 212, 75%	 Loss : 5.1756e-05	 RES : 2.6739e-07	 MSE : 1.0653e-04	 REL : 4.7851e-01
Training Epoch 212 :	 Loss : 4.7092e-05 	 RES : 2.4773e-07	 MSE : 1.0473e-04	 REL : 4.8739e-01
Validation Epoch 212 :	 Loss : 4.6897e-05	 RES : 2.4544e-07	 MSE : 1.0302e-04	 REL : 4.8395e-01
Training Epoch 212 finished,took current epoch 76.34s,cumulative time 16149.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 213, 25%	 Loss : 4.5925e-05	 RES : 2.3718e-07	 MSE : 9.4808e-05	 REL : 4.7343e-01
Epoch 213, 50%	 Loss : 4.5379e-05	 RES : 2.3637e-07	 MSE : 1.0345e-04	 REL : 4.9899e-01
Epoch 213, 75%	 Loss : 5.1755e-05	 RES : 2.6733e-07	 MSE : 1.0653e-04	 REL : 4.7850e-01
Training Epoch 213 :	 Loss : 4.7091e-05 	 RES : 2.4765e-07	 MSE : 1.0472e-04	 REL : 4.8736e-01
Validation Epoch 213 :	 Loss : 4.6896e-05	 RES : 2.4545e-07	 MSE : 1.0299e-04	 REL : 4.8389e-01
Training Epoch 213 finished,took current epoch 76.19s,cumulative time 16225.89s
Learning Rate : 0.001
Epoch 214, 25%	 Loss : 4.5925e-05	 RES : 2.3718e-07	 MSE : 9.4852e-05	 REL : 4.7354e-01
Epoch 214, 50%	 Loss : 4.5378e-05	 RES : 2.3632e-07	 MSE : 1.0347e-04	 REL : 4.9905e-01
Epoch 214, 75%	 Loss : 5.1753e-05	 RES : 2.6728e-07	 MSE : 1.0652e-04	 REL : 4.7848e-01
Training Epoch 214 :	 Loss : 4.7090e-05 	 RES : 2.4760e-07	 MSE : 1.0472e-04	 REL : 4.8736e-01
Validation Epoch 214 :	 Loss : 4.6895e-05	 RES : 2.4542e-07	 MSE : 1.0298e-04	 REL : 4.8386e-01
Training Epoch 214 finished,took current epoch 75.96s,cumulative time 16301.66s
MODEL SAVED
Learning Rate : 0.001
Epoch 215, 25%	 Loss : 4.5924e-05	 RES : 2.3730e-07	 MSE : 9.4918e-05	 REL : 4.7371e-01
Epoch 215, 50%	 Loss : 4.5377e-05	 RES : 2.3622e-07	 MSE : 1.0346e-04	 REL : 4.9901e-01
Epoch 215, 75%	 Loss : 5.1751e-05	 RES : 2.6717e-07	 MSE : 1.0651e-04	 REL : 4.7846e-01
Training Epoch 215 :	 Loss : 4.7089e-05 	 RES : 2.4755e-07	 MSE : 1.0472e-04	 REL : 4.8736e-01
Validation Epoch 215 :	 Loss : 4.6893e-05	 RES : 2.4534e-07	 MSE : 1.0297e-04	 REL : 4.8383e-01
Training Epoch 215 finished,took current epoch 76.97s,cumulative time 16377.78s
MODEL SAVED
Learning Rate : 0.001
Epoch 216, 25%	 Loss : 4.5923e-05	 RES : 2.3714e-07	 MSE : 9.4877e-05	 REL : 4.7361e-01
Epoch 216, 50%	 Loss : 4.5376e-05	 RES : 2.3611e-07	 MSE : 1.0342e-04	 REL : 4.9893e-01
Epoch 216, 75%	 Loss : 5.1750e-05	 RES : 2.6706e-07	 MSE : 1.0648e-04	 REL : 4.7840e-01
Training Epoch 216 :	 Loss : 4.7087e-05 	 RES : 2.4748e-07	 MSE : 1.0471e-04	 REL : 4.8734e-01
Validation Epoch 216 :	 Loss : 4.6892e-05	 RES : 2.4528e-07	 MSE : 1.0295e-04	 REL : 4.8379e-01
Training Epoch 216 finished,took current epoch 75.78s,cumulative time 16453.46s
MODEL SAVED
Learning Rate : 0.001
Epoch 217, 25%	 Loss : 4.5921e-05	 RES : 2.3705e-07	 MSE : 9.4867e-05	 REL : 4.7358e-01
Epoch 217, 50%	 Loss : 4.5374e-05	 RES : 2.3594e-07	 MSE : 1.0334e-04	 REL : 4.9873e-01
Epoch 217, 75%	 Loss : 5.1748e-05	 RES : 2.6698e-07	 MSE : 1.0647e-04	 REL : 4.7837e-01
Training Epoch 217 :	 Loss : 4.7086e-05 	 RES : 2.4741e-07	 MSE : 1.0470e-04	 REL : 4.8732e-01
Validation Epoch 217 :	 Loss : 4.6891e-05	 RES : 2.4517e-07	 MSE : 1.0294e-04	 REL : 4.8375e-01
Training Epoch 217 finished,took current epoch 75.93s,cumulative time 16529.20s
MODEL SAVED
Learning Rate : 0.001
Epoch 218, 25%	 Loss : 4.5921e-05	 RES : 2.3703e-07	 MSE : 9.4889e-05	 REL : 4.7364e-01
Epoch 218, 50%	 Loss : 4.5372e-05	 RES : 2.3579e-07	 MSE : 1.0328e-04	 REL : 4.9858e-01
Epoch 218, 75%	 Loss : 5.1747e-05	 RES : 2.6693e-07	 MSE : 1.0646e-04	 REL : 4.7835e-01
Training Epoch 218 :	 Loss : 4.7085e-05 	 RES : 2.4735e-07	 MSE : 1.0469e-04	 REL : 4.8730e-01
Validation Epoch 218 :	 Loss : 4.6890e-05	 RES : 2.4521e-07	 MSE : 1.0290e-04	 REL : 4.8368e-01
Training Epoch 218 finished,took current epoch 75.96s,cumulative time 16605.10s
Learning Rate : 0.001
Epoch 219, 25%	 Loss : 4.5920e-05	 RES : 2.3695e-07	 MSE : 9.4888e-05	 REL : 4.7363e-01
Epoch 219, 50%	 Loss : 4.5371e-05	 RES : 2.3569e-07	 MSE : 1.0328e-04	 REL : 4.9859e-01
Epoch 219, 75%	 Loss : 5.1745e-05	 RES : 2.6686e-07	 MSE : 1.0644e-04	 REL : 4.7831e-01
Training Epoch 219 :	 Loss : 4.7084e-05 	 RES : 2.4728e-07	 MSE : 1.0469e-04	 REL : 4.8729e-01
Validation Epoch 219 :	 Loss : 4.6890e-05	 RES : 2.4524e-07	 MSE : 1.0287e-04	 REL : 4.8359e-01
Training Epoch 219 finished,took current epoch 75.88s,cumulative time 16680.89s
Learning Rate : 0.001
Epoch 220, 25%	 Loss : 4.5919e-05	 RES : 2.3687e-07	 MSE : 9.4889e-05	 REL : 4.7363e-01
Epoch 220, 50%	 Loss : 4.5368e-05	 RES : 2.3544e-07	 MSE : 1.0315e-04	 REL : 4.9828e-01
Epoch 220, 75%	 Loss : 5.1744e-05	 RES : 2.6675e-07	 MSE : 1.0644e-04	 REL : 4.7830e-01
Training Epoch 220 :	 Loss : 4.7083e-05 	 RES : 2.4720e-07	 MSE : 1.0467e-04	 REL : 4.8725e-01
Validation Epoch 220 :	 Loss : 4.6888e-05	 RES : 2.4519e-07	 MSE : 1.0284e-04	 REL : 4.8354e-01
Training Epoch 220 finished,took current epoch 75.87s,cumulative time 16756.71s
Learning Rate : 0.001
Epoch 221, 25%	 Loss : 4.5917e-05	 RES : 2.3681e-07	 MSE : 9.4899e-05	 REL : 4.7366e-01
Epoch 221, 50%	 Loss : 4.5365e-05	 RES : 2.3518e-07	 MSE : 1.0302e-04	 REL : 4.9795e-01
Epoch 221, 75%	 Loss : 5.1742e-05	 RES : 2.6669e-07	 MSE : 1.0642e-04	 REL : 4.7827e-01
Training Epoch 221 :	 Loss : 4.7081e-05 	 RES : 2.4713e-07	 MSE : 1.0466e-04	 REL : 4.8722e-01
Validation Epoch 221 :	 Loss : 4.6888e-05	 RES : 2.4532e-07	 MSE : 1.0278e-04	 REL : 4.8338e-01
Training Epoch 221 finished,took current epoch 75.51s,cumulative time 16832.09s
Learning Rate : 0.001
Epoch 222, 25%	 Loss : 4.5917e-05	 RES : 2.3675e-07	 MSE : 9.4932e-05	 REL : 4.7374e-01
Epoch 222, 50%	 Loss : 4.5363e-05	 RES : 2.3494e-07	 MSE : 1.0294e-04	 REL : 4.9776e-01
Epoch 222, 75%	 Loss : 5.1740e-05	 RES : 2.6661e-07	 MSE : 1.0641e-04	 REL : 4.7825e-01
Training Epoch 222 :	 Loss : 4.7080e-05 	 RES : 2.4706e-07	 MSE : 1.0465e-04	 REL : 4.8720e-01
Validation Epoch 222 :	 Loss : 4.6887e-05	 RES : 2.4526e-07	 MSE : 1.0277e-04	 REL : 4.8337e-01
Training Epoch 222 finished,took current epoch 75.89s,cumulative time 16907.84s
Learning Rate : 0.001
Epoch 223, 25%	 Loss : 4.5915e-05	 RES : 2.3656e-07	 MSE : 9.4910e-05	 REL : 4.7369e-01
Epoch 223, 50%	 Loss : 4.5359e-05	 RES : 2.3451e-07	 MSE : 1.0268e-04	 REL : 4.9714e-01
Epoch 223, 75%	 Loss : 5.1739e-05	 RES : 2.6653e-07	 MSE : 1.0639e-04	 REL : 4.7819e-01
Training Epoch 223 :	 Loss : 4.7079e-05 	 RES : 2.4696e-07	 MSE : 1.0462e-04	 REL : 4.8714e-01
Validation Epoch 223 :	 Loss : 4.6887e-05	 RES : 2.4535e-07	 MSE : 1.0274e-04	 REL : 4.8330e-01
Training Epoch 223 finished,took current epoch 75.81s,cumulative time 16983.56s
Learning Rate : 0.001
Epoch 224, 25%	 Loss : 4.5914e-05	 RES : 2.3641e-07	 MSE : 9.4890e-05	 REL : 4.7364e-01
Epoch 224, 50%	 Loss : 4.5355e-05	 RES : 2.3412e-07	 MSE : 1.0247e-04	 REL : 4.9661e-01
Epoch 224, 75%	 Loss : 5.1737e-05	 RES : 2.6643e-07	 MSE : 1.0639e-04	 REL : 4.7820e-01
Training Epoch 224 :	 Loss : 4.7077e-05 	 RES : 2.4687e-07	 MSE : 1.0460e-04	 REL : 4.8708e-01
Validation Epoch 224 :	 Loss : 4.6887e-05	 RES : 2.4549e-07	 MSE : 1.0268e-04	 REL : 4.8315e-01
Training Epoch 224 finished,took current epoch 76.35s,cumulative time 17059.83s
Learning Rate : 0.001
Epoch 225, 25%	 Loss : 4.5911e-05	 RES : 2.3614e-07	 MSE : 9.4850e-05	 REL : 4.7354e-01
Epoch 225, 50%	 Loss : 4.5350e-05	 RES : 2.3355e-07	 MSE : 1.0205e-04	 REL : 4.9560e-01
Epoch 225, 75%	 Loss : 5.1735e-05	 RES : 2.6629e-07	 MSE : 1.0640e-04	 REL : 4.7822e-01
Training Epoch 225 :	 Loss : 4.7076e-05 	 RES : 2.4675e-07	 MSE : 1.0456e-04	 REL : 4.8699e-01
Validation Epoch 225 :	 Loss : 4.6886e-05	 RES : 2.4550e-07	 MSE : 1.0265e-04	 REL : 4.8306e-01
Training Epoch 225 finished,took current epoch 76.08s,cumulative time 17135.77s
Learning Rate : 0.001
Epoch 226, 25%	 Loss : 4.5909e-05	 RES : 2.3582e-07	 MSE : 9.4803e-05	 REL : 4.7342e-01
Epoch 226, 50%	 Loss : 4.5346e-05	 RES : 2.3323e-07	 MSE : 1.0182e-04	 REL : 4.9505e-01
Epoch 226, 75%	 Loss : 5.1733e-05	 RES : 2.6607e-07	 MSE : 1.0638e-04	 REL : 4.7818e-01
Training Epoch 226 :	 Loss : 4.7074e-05 	 RES : 2.4664e-07	 MSE : 1.0453e-04	 REL : 4.8691e-01
Validation Epoch 226 :	 Loss : 4.6885e-05	 RES : 2.4545e-07	 MSE : 1.0262e-04	 REL : 4.8300e-01
Training Epoch 226 finished,took current epoch 75.94s,cumulative time 17211.66s
Learning Rate : 0.001
Epoch 227, 25%	 Loss : 4.5906e-05	 RES : 2.3558e-07	 MSE : 9.4780e-05	 REL : 4.7336e-01
Epoch 227, 50%	 Loss : 4.5342e-05	 RES : 2.3275e-07	 MSE : 1.0141e-04	 REL : 4.9404e-01
Epoch 227, 75%	 Loss : 5.1731e-05	 RES : 2.6591e-07	 MSE : 1.0637e-04	 REL : 4.7816e-01
Training Epoch 227 :	 Loss : 4.7073e-05 	 RES : 2.4655e-07	 MSE : 1.0449e-04	 REL : 4.8684e-01
Validation Epoch 227 :	 Loss : 4.6883e-05	 RES : 2.4534e-07	 MSE : 1.0259e-04	 REL : 4.8293e-01
Training Epoch 227 finished,took current epoch 75.87s,cumulative time 17287.44s
Learning Rate : 0.001
Epoch 228, 25%	 Loss : 4.5905e-05	 RES : 2.3538e-07	 MSE : 9.4781e-05	 REL : 4.7337e-01
Epoch 228, 50%	 Loss : 4.5338e-05	 RES : 2.3234e-07	 MSE : 1.0104e-04	 REL : 4.9315e-01
Epoch 228, 75%	 Loss : 5.1730e-05	 RES : 2.6593e-07	 MSE : 1.0637e-04	 REL : 4.7814e-01
Training Epoch 228 :	 Loss : 4.7072e-05 	 RES : 2.4648e-07	 MSE : 1.0446e-04	 REL : 4.8677e-01
Validation Epoch 228 :	 Loss : 4.6882e-05	 RES : 2.4525e-07	 MSE : 1.0256e-04	 REL : 4.8285e-01
Training Epoch 228 finished,took current epoch 75.83s,cumulative time 17363.21s
Learning Rate : 0.001
Epoch 229, 25%	 Loss : 4.5903e-05	 RES : 2.3529e-07	 MSE : 9.4796e-05	 REL : 4.7340e-01
Epoch 229, 50%	 Loss : 4.5335e-05	 RES : 2.3199e-07	 MSE : 1.0064e-04	 REL : 4.9216e-01
Epoch 229, 75%	 Loss : 5.1729e-05	 RES : 2.6593e-07	 MSE : 1.0636e-04	 REL : 4.7813e-01
Training Epoch 229 :	 Loss : 4.7070e-05 	 RES : 2.4641e-07	 MSE : 1.0444e-04	 REL : 4.8672e-01
Validation Epoch 229 :	 Loss : 4.6880e-05	 RES : 2.4514e-07	 MSE : 1.0256e-04	 REL : 4.8286e-01
Training Epoch 229 finished,took current epoch 75.85s,cumulative time 17438.92s
MODEL SAVED
Learning Rate : 0.001
Epoch 230, 25%	 Loss : 4.5902e-05	 RES : 2.3531e-07	 MSE : 9.4804e-05	 REL : 4.7342e-01
Epoch 230, 50%	 Loss : 4.5332e-05	 RES : 2.3182e-07	 MSE : 1.0043e-04	 REL : 4.9165e-01
Epoch 230, 75%	 Loss : 5.1728e-05	 RES : 2.6585e-07	 MSE : 1.0636e-04	 REL : 4.7814e-01
Training Epoch 230 :	 Loss : 4.7069e-05 	 RES : 2.4636e-07	 MSE : 1.0443e-04	 REL : 4.8669e-01
Validation Epoch 230 :	 Loss : 4.6879e-05	 RES : 2.4506e-07	 MSE : 1.0256e-04	 REL : 4.8286e-01
Training Epoch 230 finished,took current epoch 76.10s,cumulative time 17514.89s
MODEL SAVED
Learning Rate : 0.001
Epoch 231, 25%	 Loss : 4.5901e-05	 RES : 2.3531e-07	 MSE : 9.4869e-05	 REL : 4.7359e-01
Epoch 231, 50%	 Loss : 4.5331e-05	 RES : 2.3169e-07	 MSE : 1.0028e-04	 REL : 4.9128e-01
Epoch 231, 75%	 Loss : 5.1727e-05	 RES : 2.6582e-07	 MSE : 1.0636e-04	 REL : 4.7812e-01
