
Epoch 0, 25%	 Loss : 1.6296e-04	 RES : 2.6754e-05	 MSE : 3.9593e-04	 REL : 9.7323e-01
Validation Epoch 194 :	 Loss : 4.5804e-05	 RES : 1.6456e-06	 MSE : 2.1982e-04	 REL : 7.0702e-01
Training Epoch 194 finished,took current epoch 49.32s,cumulative time 9025.28s
MODEL SAVED
Learning Rate : 0.001
Epoch 195, 25%	 Loss : 4.4803e-05	 RES : 1.5544e-06	 MSE : 2.0927e-04	 REL : 7.0756e-01
Epoch 195, 50%	 Loss : 4.1925e-05	 RES : 1.4499e-06	 MSE : 1.7669e-04	 REL : 6.9384e-01
Epoch 195, 75%	 Loss : 4.6538e-05	 RES : 1.7212e-06	 MSE : 2.3505e-04	 REL : 7.1368e-01
Training Epoch 195 :	 Loss : 4.5800e-05 	 RES : 1.6472e-06	 MSE : 2.1958e-04	 REL : 7.0753e-01
Validation Epoch 195 :	 Loss : 4.5803e-05	 RES : 1.6455e-06	 MSE : 2.1982e-04	 REL : 7.0701e-01
Training Epoch 195 finished,took current epoch 48.51s,cumulative time 9073.64s
MODEL SAVED
Learning Rate : 0.001
Epoch 196, 25%	 Loss : 4.4802e-05	 RES : 1.5543e-06	 MSE : 2.0925e-04	 REL : 7.0752e-01
Epoch 196, 50%	 Loss : 4.1924e-05	 RES : 1.4497e-06	 MSE : 1.7666e-04	 REL : 6.9379e-01
Epoch 196, 75%	 Loss : 4.6538e-05	 RES : 1.7212e-06	 MSE : 2.3505e-04	 REL : 7.1369e-01
Training Epoch 196 :	 Loss : 4.5799e-05 	 RES : 1.6471e-06	 MSE : 2.1958e-04	 REL : 7.0752e-01
Validation Epoch 196 :	 Loss : 4.5802e-05	 RES : 1.6454e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 196 finished,took current epoch 47.84s,cumulative time 9121.35s
MODEL SAVED
Learning Rate : 0.001
Epoch 197, 25%	 Loss : 4.4801e-05	 RES : 1.5543e-06	 MSE : 2.0924e-04	 REL : 7.0750e-01
Epoch 197, 50%	 Loss : 4.1923e-05	 RES : 1.4495e-06	 MSE : 1.7665e-04	 REL : 6.9376e-01
Epoch 197, 75%	 Loss : 4.6538e-05	 RES : 1.7212e-06	 MSE : 2.3506e-04	 REL : 7.1370e-01
Training Epoch 197 :	 Loss : 4.5798e-05 	 RES : 1.6470e-06	 MSE : 2.1957e-04	 REL : 7.0752e-01
Validation Epoch 197 :	 Loss : 4.5801e-05	 RES : 1.6452e-06	 MSE : 2.1981e-04	 REL : 7.0701e-01
Training Epoch 197 finished,took current epoch 48.38s,cumulative time 9169.68s
MODEL SAVED
Learning Rate : 0.001
Epoch 198, 25%	 Loss : 4.4800e-05	 RES : 1.5543e-06	 MSE : 2.0923e-04	 REL : 7.0747e-01
Epoch 198, 50%	 Loss : 4.1922e-05	 RES : 1.4494e-06	 MSE : 1.7663e-04	 REL : 6.9373e-01
Epoch 198, 75%	 Loss : 4.6537e-05	 RES : 1.7212e-06	 MSE : 2.3507e-04	 REL : 7.1372e-01
Training Epoch 198 :	 Loss : 4.5797e-05 	 RES : 1.6469e-06	 MSE : 2.1957e-04	 REL : 7.0752e-01
Validation Epoch 198 :	 Loss : 4.5800e-05	 RES : 1.6451e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 198 finished,took current epoch 48.13s,cumulative time 9217.73s
MODEL SAVED
Learning Rate : 0.001
Epoch 199, 25%	 Loss : 4.4799e-05	 RES : 1.5543e-06	 MSE : 2.0920e-04	 REL : 7.0742e-01
Epoch 199, 50%	 Loss : 4.1922e-05	 RES : 1.4492e-06	 MSE : 1.7661e-04	 REL : 6.9369e-01
Epoch 199, 75%	 Loss : 4.6537e-05	 RES : 1.7211e-06	 MSE : 2.3508e-04	 REL : 7.1373e-01
Training Epoch 199 :	 Loss : 4.5796e-05 	 RES : 1.6467e-06	 MSE : 2.1957e-04	 REL : 7.0751e-01
Validation Epoch 199 :	 Loss : 4.5799e-05	 RES : 1.6450e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 199 finished,took current epoch 49.78s,cumulative time 9267.44s
MODEL SAVED
Learning Rate : 0.001
Epoch 200, 25%	 Loss : 4.4799e-05	 RES : 1.5543e-06	 MSE : 2.0919e-04	 REL : 7.0741e-01
Epoch 200, 50%	 Loss : 4.1921e-05	 RES : 1.4490e-06	 MSE : 1.7660e-04	 REL : 6.9366e-01
Epoch 200, 75%	 Loss : 4.6536e-05	 RES : 1.7210e-06	 MSE : 2.3509e-04	 REL : 7.1375e-01
Training Epoch 200 :	 Loss : 4.5795e-05 	 RES : 1.6466e-06	 MSE : 2.1957e-04	 REL : 7.0751e-01
Validation Epoch 200 :	 Loss : 4.5799e-05	 RES : 1.6449e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 200 finished,took current epoch 48.36s,cumulative time 9315.73s
MODEL SAVED
Learning Rate : 0.001
Epoch 201, 25%	 Loss : 4.4798e-05	 RES : 1.5542e-06	 MSE : 2.0917e-04	 REL : 7.0737e-01
Epoch 201, 50%	 Loss : 4.1920e-05	 RES : 1.4489e-06	 MSE : 1.7658e-04	 REL : 6.9363e-01
Epoch 201, 75%	 Loss : 4.6536e-05	 RES : 1.7210e-06	 MSE : 2.3510e-04	 REL : 7.1377e-01
Training Epoch 201 :	 Loss : 4.5794e-05 	 RES : 1.6465e-06	 MSE : 2.1957e-04	 REL : 7.0751e-01
Validation Epoch 201 :	 Loss : 4.5798e-05	 RES : 1.6447e-06	 MSE : 2.1981e-04	 REL : 7.0699e-01
Training Epoch 201 finished,took current epoch 48.51s,cumulative time 9364.18s
MODEL SAVED
Learning Rate : 0.001
Epoch 202, 25%	 Loss : 4.4797e-05	 RES : 1.5541e-06	 MSE : 2.0917e-04	 REL : 7.0738e-01
Epoch 202, 50%	 Loss : 4.1920e-05	 RES : 1.4488e-06	 MSE : 1.7656e-04	 REL : 6.9359e-01
Epoch 202, 75%	 Loss : 4.6535e-05	 RES : 1.7210e-06	 MSE : 2.3511e-04	 REL : 7.1378e-01
Training Epoch 202 :	 Loss : 4.5793e-05 	 RES : 1.6464e-06	 MSE : 2.1957e-04	 REL : 7.0751e-01
Validation Epoch 202 :	 Loss : 4.5797e-05	 RES : 1.6446e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 202 finished,took current epoch 48.02s,cumulative time 9412.08s
MODEL SAVED
Learning Rate : 0.001
Epoch 203, 25%	 Loss : 4.4796e-05	 RES : 1.5541e-06	 MSE : 2.0915e-04	 REL : 7.0735e-01
Epoch 203, 50%	 Loss : 4.1919e-05	 RES : 1.4486e-06	 MSE : 1.7655e-04	 REL : 6.9356e-01
Epoch 203, 75%	 Loss : 4.6535e-05	 RES : 1.7209e-06	 MSE : 2.3512e-04	 REL : 7.1380e-01
Training Epoch 203 :	 Loss : 4.5792e-05 	 RES : 1.6463e-06	 MSE : 2.1957e-04	 REL : 7.0751e-01
Validation Epoch 203 :	 Loss : 4.5796e-05	 RES : 1.6445e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 203 finished,took current epoch 47.99s,cumulative time 9459.94s
MODEL SAVED
Learning Rate : 0.001
Epoch 204, 25%	 Loss : 4.4795e-05	 RES : 1.5541e-06	 MSE : 2.0915e-04	 REL : 7.0735e-01
Epoch 204, 50%	 Loss : 4.1918e-05	 RES : 1.4485e-06	 MSE : 1.7653e-04	 REL : 6.9353e-01
Epoch 204, 75%	 Loss : 4.6534e-05	 RES : 1.7209e-06	 MSE : 2.3513e-04	 REL : 7.1381e-01
Training Epoch 204 :	 Loss : 4.5792e-05 	 RES : 1.6462e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 204 :	 Loss : 4.5796e-05	 RES : 1.6444e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 204 finished,took current epoch 48.18s,cumulative time 9508.02s
MODEL SAVED
Learning Rate : 0.001
Epoch 205, 25%	 Loss : 4.4795e-05	 RES : 1.5541e-06	 MSE : 2.0914e-04	 REL : 7.0733e-01
Epoch 205, 50%	 Loss : 4.1918e-05	 RES : 1.4484e-06	 MSE : 1.7652e-04	 REL : 6.9351e-01
Epoch 205, 75%	 Loss : 4.6534e-05	 RES : 1.7208e-06	 MSE : 2.3513e-04	 REL : 7.1381e-01
Training Epoch 205 :	 Loss : 4.5791e-05 	 RES : 1.6461e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 205 :	 Loss : 4.5795e-05	 RES : 1.6442e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 205 finished,took current epoch 49.27s,cumulative time 9557.16s
MODEL SAVED
Learning Rate : 0.001
Epoch 206, 25%	 Loss : 4.4794e-05	 RES : 1.5541e-06	 MSE : 2.0914e-04	 REL : 7.0732e-01
Epoch 206, 50%	 Loss : 4.1917e-05	 RES : 1.4483e-06	 MSE : 1.7651e-04	 REL : 6.9349e-01
Epoch 206, 75%	 Loss : 4.6533e-05	 RES : 1.7208e-06	 MSE : 2.3514e-04	 REL : 7.1382e-01
Training Epoch 206 :	 Loss : 4.5790e-05 	 RES : 1.6460e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 206 :	 Loss : 4.5794e-05	 RES : 1.6441e-06	 MSE : 2.1980e-04	 REL : 7.0698e-01
Training Epoch 206 finished,took current epoch 48.32s,cumulative time 9605.41s
MODEL SAVED
Learning Rate : 0.001
Epoch 207, 25%	 Loss : 4.4793e-05	 RES : 1.5541e-06	 MSE : 2.0912e-04	 REL : 7.0729e-01
Epoch 207, 50%	 Loss : 4.1916e-05	 RES : 1.4481e-06	 MSE : 1.7649e-04	 REL : 6.9345e-01
Epoch 207, 75%	 Loss : 4.6533e-05	 RES : 1.7208e-06	 MSE : 2.3514e-04	 REL : 7.1383e-01
Training Epoch 207 :	 Loss : 4.5789e-05 	 RES : 1.6459e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 207 :	 Loss : 4.5794e-05	 RES : 1.6440e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 207 finished,took current epoch 48.90s,cumulative time 9654.24s
MODEL SAVED
Learning Rate : 0.001
Epoch 208, 25%	 Loss : 4.4792e-05	 RES : 1.5540e-06	 MSE : 2.0910e-04	 REL : 7.0727e-01
Epoch 208, 50%	 Loss : 4.1916e-05	 RES : 1.4480e-06	 MSE : 1.7648e-04	 REL : 6.9342e-01
Epoch 208, 75%	 Loss : 4.6532e-05	 RES : 1.7208e-06	 MSE : 2.3515e-04	 REL : 7.1384e-01
Training Epoch 208 :	 Loss : 4.5789e-05 	 RES : 1.6458e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 208 :	 Loss : 4.5793e-05	 RES : 1.6439e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 208 finished,took current epoch 48.25s,cumulative time 9702.42s
MODEL SAVED
Learning Rate : 0.001
Epoch 209, 25%	 Loss : 4.4791e-05	 RES : 1.5540e-06	 MSE : 2.0910e-04	 REL : 7.0726e-01
Epoch 209, 50%	 Loss : 4.1915e-05	 RES : 1.4479e-06	 MSE : 1.7646e-04	 REL : 6.9339e-01
Epoch 209, 75%	 Loss : 4.6532e-05	 RES : 1.7207e-06	 MSE : 2.3516e-04	 REL : 7.1385e-01
Training Epoch 209 :	 Loss : 4.5788e-05 	 RES : 1.6457e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 209 :	 Loss : 4.5792e-05	 RES : 1.6439e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 209 finished,took current epoch 49.38s,cumulative time 9751.69s
MODEL SAVED
Learning Rate : 0.001
Epoch 210, 25%	 Loss : 4.4790e-05	 RES : 1.5539e-06	 MSE : 2.0909e-04	 REL : 7.0725e-01
Epoch 210, 50%	 Loss : 4.1914e-05	 RES : 1.4478e-06	 MSE : 1.7645e-04	 REL : 6.9337e-01
Epoch 210, 75%	 Loss : 4.6531e-05	 RES : 1.7206e-06	 MSE : 2.3516e-04	 REL : 7.1385e-01
Training Epoch 210 :	 Loss : 4.5787e-05 	 RES : 1.6456e-06	 MSE : 2.1956e-04	 REL : 7.0749e-01
Validation Epoch 210 :	 Loss : 4.5792e-05	 RES : 1.6437e-06	 MSE : 2.1980e-04	 REL : 7.0698e-01
Training Epoch 210 finished,took current epoch 48.85s,cumulative time 9800.46s
MODEL SAVED
Learning Rate : 0.001
Epoch 211, 25%	 Loss : 4.4790e-05	 RES : 1.5538e-06	 MSE : 2.0909e-04	 REL : 7.0724e-01
Epoch 211, 50%	 Loss : 4.1913e-05	 RES : 1.4477e-06	 MSE : 1.7644e-04	 REL : 6.9335e-01
Epoch 211, 75%	 Loss : 4.6530e-05	 RES : 1.7205e-06	 MSE : 2.3516e-04	 REL : 7.1386e-01
Training Epoch 211 :	 Loss : 4.5787e-05 	 RES : 1.6455e-06	 MSE : 2.1956e-04	 REL : 7.0749e-01
Validation Epoch 211 :	 Loss : 4.5791e-05	 RES : 1.6436e-06	 MSE : 2.1980e-04	 REL : 7.0698e-01
Training Epoch 211 finished,took current epoch 48.18s,cumulative time 9848.59s
MODEL SAVED
Learning Rate : 0.001
Epoch 212, 25%	 Loss : 4.4789e-05	 RES : 1.5538e-06	 MSE : 2.0908e-04	 REL : 7.0723e-01
Epoch 212, 50%	 Loss : 4.1913e-05	 RES : 1.4476e-06	 MSE : 1.7642e-04	 REL : 6.9332e-01
Epoch 212, 75%	 Loss : 4.6530e-05	 RES : 1.7205e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 212 :	 Loss : 4.5786e-05 	 RES : 1.6455e-06	 MSE : 2.1956e-04	 REL : 7.0749e-01
Validation Epoch 212 :	 Loss : 4.5790e-05	 RES : 1.6435e-06	 MSE : 2.1980e-04	 REL : 7.0698e-01
Training Epoch 212 finished,took current epoch 48.81s,cumulative time 9897.27s
MODEL SAVED
Learning Rate : 0.001
Epoch 213, 25%	 Loss : 4.4788e-05	 RES : 1.5537e-06	 MSE : 2.0907e-04	 REL : 7.0721e-01
Epoch 213, 50%	 Loss : 4.1912e-05	 RES : 1.4474e-06	 MSE : 1.7641e-04	 REL : 6.9330e-01
Epoch 213, 75%	 Loss : 4.6529e-05	 RES : 1.7205e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 213 :	 Loss : 4.5785e-05 	 RES : 1.6454e-06	 MSE : 2.1955e-04	 REL : 7.0749e-01
Validation Epoch 213 :	 Loss : 4.5790e-05	 RES : 1.6434e-06	 MSE : 2.1980e-04	 REL : 7.0699e-01
Training Epoch 213 finished,took current epoch 48.56s,cumulative time 9945.75s
MODEL SAVED
Learning Rate : 0.001
Epoch 214, 25%	 Loss : 4.4787e-05	 RES : 1.5537e-06	 MSE : 2.0907e-04	 REL : 7.0722e-01
Epoch 214, 50%	 Loss : 4.1912e-05	 RES : 1.4473e-06	 MSE : 1.7640e-04	 REL : 6.9328e-01
Epoch 214, 75%	 Loss : 4.6528e-05	 RES : 1.7205e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 214 :	 Loss : 4.5785e-05 	 RES : 1.6453e-06	 MSE : 2.1955e-04	 REL : 7.0749e-01
Validation Epoch 214 :	 Loss : 4.5789e-05	 RES : 1.6432e-06	 MSE : 2.1981e-04	 REL : 7.0699e-01
Training Epoch 214 finished,took current epoch 49.01s,cumulative time 9994.69s
MODEL SAVED
Learning Rate : 0.001
Epoch 215, 25%	 Loss : 4.4787e-05	 RES : 1.5536e-06	 MSE : 2.0905e-04	 REL : 7.0717e-01
Epoch 215, 50%	 Loss : 4.1911e-05	 RES : 1.4472e-06	 MSE : 1.7639e-04	 REL : 6.9326e-01
Epoch 215, 75%	 Loss : 4.6528e-05	 RES : 1.7204e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 215 :	 Loss : 4.5784e-05 	 RES : 1.6452e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 215 :	 Loss : 4.5789e-05	 RES : 1.6431e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 215 finished,took current epoch 48.19s,cumulative time 10042.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 216, 25%	 Loss : 4.4786e-05	 RES : 1.5536e-06	 MSE : 2.0904e-04	 REL : 7.0715e-01
Epoch 216, 50%	 Loss : 4.1910e-05	 RES : 1.4471e-06	 MSE : 1.7638e-04	 REL : 6.9324e-01
Epoch 216, 75%	 Loss : 4.6527e-05	 RES : 1.7203e-06	 MSE : 2.3518e-04	 REL : 7.1388e-01
Training Epoch 216 :	 Loss : 4.5784e-05 	 RES : 1.6451e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 216 :	 Loss : 4.5788e-05	 RES : 1.6430e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 216 finished,took current epoch 48.44s,cumulative time 10091.18s
MODEL SAVED
Learning Rate : 0.001
Epoch 217, 25%	 Loss : 4.4785e-05	 RES : 1.5535e-06	 MSE : 2.0903e-04	 REL : 7.0714e-01
Epoch 217, 50%	 Loss : 4.1910e-05	 RES : 1.4470e-06	 MSE : 1.7636e-04	 REL : 6.9321e-01
Epoch 217, 75%	 Loss : 4.6526e-05	 RES : 1.7203e-06	 MSE : 2.3518e-04	 REL : 7.1389e-01
Training Epoch 217 :	 Loss : 4.5783e-05 	 RES : 1.6450e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 217 :	 Loss : 4.5788e-05	 RES : 1.6429e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 217 finished,took current epoch 47.90s,cumulative time 10139.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 218, 25%	 Loss : 4.4784e-05	 RES : 1.5534e-06	 MSE : 2.0903e-04	 REL : 7.0714e-01
Epoch 218, 50%	 Loss : 4.1909e-05	 RES : 1.4469e-06	 MSE : 1.7635e-04	 REL : 6.9317e-01
Epoch 218, 75%	 Loss : 4.6526e-05	 RES : 1.7202e-06	 MSE : 2.3518e-04	 REL : 7.1388e-01
Training Epoch 218 :	 Loss : 4.5782e-05 	 RES : 1.6449e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 218 :	 Loss : 4.5787e-05	 RES : 1.6428e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 218 finished,took current epoch 47.90s,cumulative time 10186.84s
MODEL SAVED
Learning Rate : 0.001
Epoch 219, 25%	 Loss : 4.4784e-05	 RES : 1.5534e-06	 MSE : 2.0901e-04	 REL : 7.0711e-01
Epoch 219, 50%	 Loss : 4.1909e-05	 RES : 1.4468e-06	 MSE : 1.7633e-04	 REL : 6.9315e-01
Epoch 219, 75%	 Loss : 4.6525e-05	 RES : 1.7201e-06	 MSE : 2.3518e-04	 REL : 7.1388e-01
Training Epoch 219 :	 Loss : 4.5782e-05 	 RES : 1.6448e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 219 :	 Loss : 4.5787e-05	 RES : 1.6427e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 219 finished,took current epoch 48.93s,cumulative time 10235.67s
MODEL SAVED
Learning Rate : 0.001
Epoch 220, 25%	 Loss : 4.4783e-05	 RES : 1.5533e-06	 MSE : 2.0900e-04	 REL : 7.0709e-01
Epoch 220, 50%	 Loss : 4.1909e-05	 RES : 1.4467e-06	 MSE : 1.7632e-04	 REL : 6.9313e-01
Epoch 220, 75%	 Loss : 4.6524e-05	 RES : 1.7201e-06	 MSE : 2.3518e-04	 REL : 7.1389e-01
Training Epoch 220 :	 Loss : 4.5781e-05 	 RES : 1.6448e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 220 :	 Loss : 4.5786e-05	 RES : 1.6426e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 220 finished,took current epoch 47.86s,cumulative time 10283.47s
MODEL SAVED
Learning Rate : 0.001
Epoch 221, 25%	 Loss : 4.4782e-05	 RES : 1.5533e-06	 MSE : 2.0898e-04	 REL : 7.0706e-01
Epoch 221, 50%	 Loss : 4.1908e-05	 RES : 1.4466e-06	 MSE : 1.7632e-04	 REL : 6.9311e-01
Epoch 221, 75%	 Loss : 4.6523e-05	 RES : 1.7200e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 221 :	 Loss : 4.5781e-05 	 RES : 1.6447e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 221 :	 Loss : 4.5786e-05	 RES : 1.6425e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 221 finished,took current epoch 48.77s,cumulative time 10332.19s
MODEL SAVED
Learning Rate : 0.001
Epoch 222, 25%	 Loss : 4.4782e-05	 RES : 1.5533e-06	 MSE : 2.0897e-04	 REL : 7.0705e-01
Epoch 222, 50%	 Loss : 4.1907e-05	 RES : 1.4465e-06	 MSE : 1.7630e-04	 REL : 6.9309e-01
Epoch 222, 75%	 Loss : 4.6522e-05	 RES : 1.7200e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 222 :	 Loss : 4.5780e-05 	 RES : 1.6446e-06	 MSE : 2.1955e-04	 REL : 7.0748e-01
Validation Epoch 222 :	 Loss : 4.5785e-05	 RES : 1.6424e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 222 finished,took current epoch 47.05s,cumulative time 10379.12s
MODEL SAVED
Learning Rate : 0.001
Epoch 223, 25%	 Loss : 4.4781e-05	 RES : 1.5532e-06	 MSE : 2.0898e-04	 REL : 7.0705e-01
Epoch 223, 50%	 Loss : 4.1907e-05	 RES : 1.4463e-06	 MSE : 1.7629e-04	 REL : 6.9306e-01
Epoch 223, 75%	 Loss : 4.6522e-05	 RES : 1.7199e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 223 :	 Loss : 4.5780e-05 	 RES : 1.6445e-06	 MSE : 2.1955e-04	 REL : 7.0747e-01
Validation Epoch 223 :	 Loss : 4.5785e-05	 RES : 1.6422e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 223 finished,took current epoch 48.34s,cumulative time 10427.37s
MODEL SAVED
Learning Rate : 0.001
Epoch 224, 25%	 Loss : 4.4780e-05	 RES : 1.5532e-06	 MSE : 2.0898e-04	 REL : 7.0705e-01
Epoch 224, 50%	 Loss : 4.1906e-05	 RES : 1.4462e-06	 MSE : 1.7628e-04	 REL : 6.9304e-01
Epoch 224, 75%	 Loss : 4.6521e-05	 RES : 1.7198e-06	 MSE : 2.3517e-04	 REL : 7.1388e-01
Training Epoch 224 :	 Loss : 4.5779e-05 	 RES : 1.6444e-06	 MSE : 2.1955e-04	 REL : 7.0747e-01
Validation Epoch 224 :	 Loss : 4.5784e-05	 RES : 1.6421e-06	 MSE : 2.1981e-04	 REL : 7.0701e-01
Training Epoch 224 finished,took current epoch 48.11s,cumulative time 10475.38s
MODEL SAVED
Learning Rate : 0.001
Epoch 225, 25%	 Loss : 4.4780e-05	 RES : 1.5531e-06	 MSE : 2.0897e-04	 REL : 7.0704e-01
Epoch 225, 50%	 Loss : 4.1906e-05	 RES : 1.4461e-06	 MSE : 1.7627e-04	 REL : 6.9301e-01
Epoch 225, 75%	 Loss : 4.6520e-05	 RES : 1.7197e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 225 :	 Loss : 4.5779e-05 	 RES : 1.6443e-06	 MSE : 2.1954e-04	 REL : 7.0747e-01
Validation Epoch 225 :	 Loss : 4.5784e-05	 RES : 1.6420e-06	 MSE : 2.1981e-04	 REL : 7.0701e-01
Training Epoch 225 finished,took current epoch 48.52s,cumulative time 10523.86s
MODEL SAVED
Learning Rate : 0.001
Epoch 226, 25%	 Loss : 4.4779e-05	 RES : 1.5531e-06	 MSE : 2.0895e-04	 REL : 7.0700e-01
Epoch 226, 50%	 Loss : 4.1905e-05	 RES : 1.4460e-06	 MSE : 1.7625e-04	 REL : 6.9299e-01
Epoch 226, 75%	 Loss : 4.6519e-05	 RES : 1.7196e-06	 MSE : 2.3516e-04	 REL : 7.1386e-01
Training Epoch 226 :	 Loss : 4.5778e-05 	 RES : 1.6442e-06	 MSE : 2.1954e-04	 REL : 7.0747e-01
Validation Epoch 226 :	 Loss : 4.5784e-05	 RES : 1.6419e-06	 MSE : 2.1981e-04	 REL : 7.0701e-01
Training Epoch 226 finished,took current epoch 47.95s,cumulative time 10571.74s
MODEL SAVED
Learning Rate : 0.001
Epoch 227, 25%	 Loss : 4.4779e-05	 RES : 1.5530e-06	 MSE : 2.0895e-04	 REL : 7.0700e-01
Epoch 227, 50%	 Loss : 4.1905e-05	 RES : 1.4459e-06	 MSE : 1.7624e-04	 REL : 6.9297e-01
Epoch 227, 75%	 Loss : 4.6518e-05	 RES : 1.7194e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 227 :	 Loss : 4.5777e-05 	 RES : 1.6441e-06	 MSE : 2.1954e-04	 REL : 7.0747e-01
Validation Epoch 227 :	 Loss : 4.5783e-05	 RES : 1.6418e-06	 MSE : 2.1981e-04	 REL : 7.0700e-01
Training Epoch 227 finished,took current epoch 48.71s,cumulative time 10620.34s
MODEL SAVED
Learning Rate : 0.001
Epoch 228, 25%	 Loss : 4.4778e-05	 RES : 1.5530e-06	 MSE : 2.0893e-04	 REL : 7.0696e-01
Epoch 228, 50%	 Loss : 4.1904e-05	 RES : 1.4458e-06	 MSE : 1.7623e-04	 REL : 6.9295e-01
Epoch 228, 75%	 Loss : 4.6517e-05	 RES : 1.7193e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 228 :	 Loss : 4.5777e-05 	 RES : 1.6440e-06	 MSE : 2.1954e-04	 REL : 7.0747e-01
Validation Epoch 228 :	 Loss : 4.5783e-05	 RES : 1.6416e-06	 MSE : 2.1981e-04	 REL : 7.0701e-01
Training Epoch 228 finished,took current epoch 47.39s,cumulative time 10667.67s
MODEL SAVED
Learning Rate : 0.001
Epoch 229, 25%	 Loss : 4.4777e-05	 RES : 1.5529e-06	 MSE : 2.0893e-04	 REL : 7.0698e-01
Epoch 229, 50%	 Loss : 4.1903e-05	 RES : 1.4457e-06	 MSE : 1.7622e-04	 REL : 6.9292e-01
Epoch 229, 75%	 Loss : 4.6516e-05	 RES : 1.7192e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 229 :	 Loss : 4.5776e-05 	 RES : 1.6439e-06	 MSE : 2.1954e-04	 REL : 7.0746e-01
Validation Epoch 229 :	 Loss : 4.5782e-05	 RES : 1.6415e-06	 MSE : 2.1982e-04	 REL : 7.0702e-01
Training Epoch 229 finished,took current epoch 48.29s,cumulative time 10715.85s
MODEL SAVED
Learning Rate : 0.001
Epoch 230, 25%	 Loss : 4.4777e-05	 RES : 1.5528e-06	 MSE : 2.0892e-04	 REL : 7.0695e-01
Epoch 230, 50%	 Loss : 4.1903e-05	 RES : 1.4456e-06	 MSE : 1.7620e-04	 REL : 6.9289e-01
Epoch 230, 75%	 Loss : 4.6515e-05	 RES : 1.7190e-06	 MSE : 2.3517e-04	 REL : 7.1387e-01
Training Epoch 230 :	 Loss : 4.5776e-05 	 RES : 1.6438e-06	 MSE : 2.1954e-04	 REL : 7.0746e-01
Validation Epoch 230 :	 Loss : 4.5782e-05	 RES : 1.6414e-06	 MSE : 2.1983e-04	 REL : 7.0703e-01
Training Epoch 230 finished,took current epoch 48.03s,cumulative time 10763.78s
MODEL SAVED
Learning Rate : 0.001
