
Epoch 0, 25%	 Loss : 1.9755e-04	 RES : 5.0620e-06	 MSE : 2.7663e-04	 REL : 8.1349e-01
Training Epoch 193 finished,took current epoch 266.27s,cumulative time 51686.20s
MODEL SAVED
Learning Rate : 0.001
Epoch 194, 25%	 Loss : 4.6114e-05	 RES : 4.2080e-08	 MSE : 2.7249e-05	 REL : 2.5532e-01
Epoch 194, 50%	 Loss : 4.3043e-05	 RES : 3.5098e-08	 MSE : 2.3365e-05	 REL : 2.5231e-01
Epoch 194, 75%	 Loss : 4.8011e-05	 RES : 4.0547e-08	 MSE : 2.9490e-05	 REL : 2.5279e-01
Training Epoch 194 :	 Loss : 4.7195e-05 	 RES : 4.0786e-08	 MSE : 2.8026e-05	 REL : 2.5220e-01
Validation Epoch 194 :	 Loss : 4.7194e-05	 RES : 4.0144e-08	 MSE : 2.7367e-05	 REL : 2.4866e-01
Training Epoch 194 finished,took current epoch 264.66s,cumulative time 51950.74s
Learning Rate : 0.001
Epoch 195, 25%	 Loss : 4.6122e-05	 RES : 4.2535e-08	 MSE : 2.6787e-05	 REL : 2.5314e-01
Epoch 195, 50%	 Loss : 4.3068e-05	 RES : 3.5352e-08	 MSE : 2.3717e-05	 REL : 2.5421e-01
Epoch 195, 75%	 Loss : 4.8013e-05	 RES : 4.0602e-08	 MSE : 2.9589e-05	 REL : 2.5322e-01
Training Epoch 195 :	 Loss : 4.7195e-05 	 RES : 4.0803e-08	 MSE : 2.8067e-05	 REL : 2.5237e-01
Validation Epoch 195 :	 Loss : 4.7190e-05	 RES : 4.0034e-08	 MSE : 2.7642e-05	 REL : 2.4992e-01
Training Epoch 195 finished,took current epoch 265.30s,cumulative time 52215.77s
MODEL SAVED
Learning Rate : 0.001
Epoch 196, 25%	 Loss : 4.6107e-05	 RES : 4.2535e-08	 MSE : 2.6644e-05	 REL : 2.5247e-01
Epoch 196, 50%	 Loss : 4.3051e-05	 RES : 3.5182e-08	 MSE : 2.3281e-05	 REL : 2.5186e-01
Epoch 196, 75%	 Loss : 4.8006e-05	 RES : 4.0166e-08	 MSE : 2.9478e-05	 REL : 2.5274e-01
Training Epoch 196 :	 Loss : 4.7193e-05 	 RES : 4.0774e-08	 MSE : 2.8045e-05	 REL : 2.5227e-01
Validation Epoch 196 :	 Loss : 4.7189e-05	 RES : 4.0130e-08	 MSE : 2.7536e-05	 REL : 2.4943e-01
Training Epoch 196 finished,took current epoch 265.52s,cumulative time 52481.12s
Learning Rate : 0.001
Epoch 197, 25%	 Loss : 4.6114e-05	 RES : 4.2344e-08	 MSE : 2.7646e-05	 REL : 2.5717e-01
Epoch 197, 50%	 Loss : 4.3060e-05	 RES : 3.5090e-08	 MSE : 2.3222e-05	 REL : 2.5154e-01
Epoch 197, 75%	 Loss : 4.8008e-05	 RES : 4.0454e-08	 MSE : 2.9687e-05	 REL : 2.5364e-01
Training Epoch 197 :	 Loss : 4.7191e-05 	 RES : 4.0699e-08	 MSE : 2.8003e-05	 REL : 2.5210e-01
Validation Epoch 197 :	 Loss : 4.7183e-05	 RES : 3.9946e-08	 MSE : 2.7634e-05	 REL : 2.4989e-01
Training Epoch 197 finished,took current epoch 264.41s,cumulative time 52745.26s
MODEL SAVED
Learning Rate : 0.001
Epoch 198, 25%	 Loss : 4.6104e-05	 RES : 4.1325e-08	 MSE : 2.7282e-05	 REL : 2.5547e-01
Epoch 198, 50%	 Loss : 4.3043e-05	 RES : 3.5122e-08	 MSE : 2.3737e-05	 REL : 2.5431e-01
Epoch 198, 75%	 Loss : 4.8005e-05	 RES : 4.0405e-08	 MSE : 2.9344e-05	 REL : 2.5217e-01
Training Epoch 198 :	 Loss : 4.7190e-05 	 RES : 4.0745e-08	 MSE : 2.8042e-05	 REL : 2.5228e-01
Validation Epoch 198 :	 Loss : 4.7183e-05	 RES : 3.9933e-08	 MSE : 2.7441e-05	 REL : 2.4902e-01
Training Epoch 198 finished,took current epoch 264.86s,cumulative time 53009.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 199, 25%	 Loss : 4.6114e-05	 RES : 4.2468e-08	 MSE : 2.7064e-05	 REL : 2.5445e-01
Epoch 199, 50%	 Loss : 4.3046e-05	 RES : 3.5159e-08	 MSE : 2.3441e-05	 REL : 2.5272e-01
Epoch 199, 75%	 Loss : 4.8002e-05	 RES : 4.0306e-08	 MSE : 2.9452e-05	 REL : 2.5263e-01
Training Epoch 199 :	 Loss : 4.7189e-05 	 RES : 4.0714e-08	 MSE : 2.8028e-05	 REL : 2.5219e-01
Validation Epoch 199 :	 Loss : 4.7182e-05	 RES : 3.9904e-08	 MSE : 2.7655e-05	 REL : 2.4999e-01
Training Epoch 199 finished,took current epoch 264.85s,cumulative time 53274.43s
MODEL SAVED
Learning Rate : 0.001
Epoch 200, 25%	 Loss : 4.6106e-05	 RES : 4.2462e-08	 MSE : 2.7083e-05	 REL : 2.5454e-01
Epoch 200, 50%	 Loss : 4.3038e-05	 RES : 3.4931e-08	 MSE : 2.3420e-05	 REL : 2.5261e-01
Epoch 200, 75%	 Loss : 4.8005e-05	 RES : 4.0431e-08	 MSE : 2.9719e-05	 REL : 2.5377e-01
Training Epoch 200 :	 Loss : 4.7186e-05 	 RES : 4.0628e-08	 MSE : 2.7984e-05	 REL : 2.5201e-01
Validation Epoch 200 :	 Loss : 4.7180e-05	 RES : 3.9934e-08	 MSE : 2.7571e-05	 REL : 2.4959e-01
Training Epoch 200 finished,took current epoch 265.08s,cumulative time 53539.34s
Learning Rate : 0.001
Epoch 201, 25%	 Loss : 4.6114e-05	 RES : 4.2721e-08	 MSE : 2.7195e-05	 REL : 2.5506e-01
Epoch 201, 50%	 Loss : 4.3042e-05	 RES : 3.4831e-08	 MSE : 2.2992e-05	 REL : 2.5029e-01
Epoch 201, 75%	 Loss : 4.8004e-05	 RES : 4.0603e-08	 MSE : 2.9676e-05	 REL : 2.5359e-01
Training Epoch 201 :	 Loss : 4.7186e-05 	 RES : 4.0680e-08	 MSE : 2.8026e-05	 REL : 2.5219e-01
Validation Epoch 201 :	 Loss : 4.7181e-05	 RES : 3.9895e-08	 MSE : 2.7541e-05	 REL : 2.4946e-01
Training Epoch 201 finished,took current epoch 265.62s,cumulative time 53804.68s
MODEL SAVED
Learning Rate : 0.001
Epoch 202, 25%	 Loss : 4.6110e-05	 RES : 4.1706e-08	 MSE : 2.7017e-05	 REL : 2.5422e-01
Epoch 202, 50%	 Loss : 4.3058e-05	 RES : 3.5195e-08	 MSE : 2.3231e-05	 REL : 2.5159e-01
Epoch 202, 75%	 Loss : 4.7998e-05	 RES : 4.0130e-08	 MSE : 2.9472e-05	 REL : 2.5271e-01
Training Epoch 202 :	 Loss : 4.7185e-05 	 RES : 4.0644e-08	 MSE : 2.8034e-05	 REL : 2.5222e-01
Validation Epoch 202 :	 Loss : 4.7176e-05	 RES : 3.9842e-08	 MSE : 2.7485e-05	 REL : 2.4919e-01
Training Epoch 202 finished,took current epoch 265.53s,cumulative time 54069.97s
MODEL SAVED
Learning Rate : 0.001
Epoch 203, 25%	 Loss : 4.6103e-05	 RES : 4.1995e-08	 MSE : 2.7138e-05	 REL : 2.5479e-01
Epoch 203, 50%	 Loss : 4.3029e-05	 RES : 3.4896e-08	 MSE : 2.3349e-05	 REL : 2.5223e-01
Epoch 203, 75%	 Loss : 4.7998e-05	 RES : 4.0203e-08	 MSE : 2.9246e-05	 REL : 2.5174e-01
Training Epoch 203 :	 Loss : 4.7183e-05 	 RES : 4.0638e-08	 MSE : 2.8029e-05	 REL : 2.5221e-01
Validation Epoch 203 :	 Loss : 4.7175e-05	 RES : 3.9815e-08	 MSE : 2.7670e-05	 REL : 2.5004e-01
Training Epoch 203 finished,took current epoch 264.94s,cumulative time 54334.66s
MODEL SAVED
Learning Rate : 0.001
Epoch 204, 25%	 Loss : 4.6092e-05	 RES : 4.1594e-08	 MSE : 2.6634e-05	 REL : 2.5242e-01
Epoch 204, 50%	 Loss : 4.3047e-05	 RES : 3.4993e-08	 MSE : 2.3457e-05	 REL : 2.5281e-01
Epoch 204, 75%	 Loss : 4.7999e-05	 RES : 4.0549e-08	 MSE : 2.9754e-05	 REL : 2.5392e-01
Training Epoch 204 :	 Loss : 4.7181e-05 	 RES : 4.0539e-08	 MSE : 2.7985e-05	 REL : 2.5202e-01
Validation Epoch 204 :	 Loss : 4.7174e-05	 RES : 3.9780e-08	 MSE : 2.7451e-05	 REL : 2.4905e-01
Training Epoch 204 finished,took current epoch 266.20s,cumulative time 54600.60s
MODEL SAVED
Learning Rate : 0.001
Epoch 205, 25%	 Loss : 4.6111e-05	 RES : 4.2083e-08	 MSE : 2.7043e-05	 REL : 2.5435e-01
Epoch 205, 50%	 Loss : 4.3044e-05	 RES : 3.5380e-08	 MSE : 2.3330e-05	 REL : 2.5212e-01
Epoch 205, 75%	 Loss : 4.7996e-05	 RES : 4.0388e-08	 MSE : 2.9939e-05	 REL : 2.5471e-01
Training Epoch 205 :	 Loss : 4.7183e-05 	 RES : 4.0594e-08	 MSE : 2.8013e-05	 REL : 2.5213e-01
Validation Epoch 205 :	 Loss : 4.7177e-05	 RES : 3.9771e-08	 MSE : 2.7881e-05	 REL : 2.5099e-01
Training Epoch 205 finished,took current epoch 265.98s,cumulative time 54866.29s
MODEL SAVED
Learning Rate : 0.001
Epoch 206, 25%	 Loss : 4.6088e-05	 RES : 4.1404e-08	 MSE : 2.7143e-05	 REL : 2.5482e-01
Epoch 206, 50%	 Loss : 4.3045e-05	 RES : 3.4952e-08	 MSE : 2.3111e-05	 REL : 2.5094e-01
Epoch 206, 75%	 Loss : 4.7992e-05	 RES : 4.0305e-08	 MSE : 2.9741e-05	 REL : 2.5387e-01
Training Epoch 206 :	 Loss : 4.7180e-05 	 RES : 4.0548e-08	 MSE : 2.8006e-05	 REL : 2.5211e-01
Validation Epoch 206 :	 Loss : 4.7176e-05	 RES : 3.9841e-08	 MSE : 2.7432e-05	 REL : 2.4897e-01
Training Epoch 206 finished,took current epoch 264.39s,cumulative time 55130.54s
Learning Rate : 0.001
Epoch 207, 25%	 Loss : 4.6098e-05	 RES : 4.1176e-08	 MSE : 2.7441e-05	 REL : 2.5621e-01
Epoch 207, 50%	 Loss : 4.3048e-05	 RES : 3.4927e-08	 MSE : 2.2986e-05	 REL : 2.5026e-01
Epoch 207, 75%	 Loss : 4.7996e-05	 RES : 4.0624e-08	 MSE : 3.0275e-05	 REL : 2.5614e-01
Training Epoch 207 :	 Loss : 4.7178e-05 	 RES : 4.0517e-08	 MSE : 2.7994e-05	 REL : 2.5206e-01
Validation Epoch 207 :	 Loss : 4.7172e-05	 RES : 3.9744e-08	 MSE : 2.7493e-05	 REL : 2.4924e-01
Training Epoch 207 finished,took current epoch 264.37s,cumulative time 55394.65s
MODEL SAVED
Learning Rate : 0.001
Epoch 208, 25%	 Loss : 4.6094e-05	 RES : 4.1631e-08	 MSE : 2.6923e-05	 REL : 2.5378e-01
Epoch 208, 50%	 Loss : 4.3035e-05	 RES : 3.4984e-08	 MSE : 2.3521e-05	 REL : 2.5315e-01
Epoch 208, 75%	 Loss : 4.7994e-05	 RES : 4.0341e-08	 MSE : 2.9690e-05	 REL : 2.5365e-01
Training Epoch 208 :	 Loss : 4.7178e-05 	 RES : 4.0484e-08	 MSE : 2.7962e-05	 REL : 2.5190e-01
Validation Epoch 208 :	 Loss : 4.7172e-05	 RES : 3.9704e-08	 MSE : 2.7748e-05	 REL : 2.5039e-01
Training Epoch 208 finished,took current epoch 265.18s,cumulative time 55659.53s
MODEL SAVED
Learning Rate : 0.001
Epoch 209, 25%	 Loss : 4.6104e-05	 RES : 4.1909e-08	 MSE : 2.7302e-05	 REL : 2.5556e-01
Epoch 209, 50%	 Loss : 4.3027e-05	 RES : 3.4796e-08	 MSE : 2.3282e-05	 REL : 2.5186e-01
Epoch 209, 75%	 Loss : 4.7993e-05	 RES : 4.0527e-08	 MSE : 2.9604e-05	 REL : 2.5328e-01
Training Epoch 209 :	 Loss : 4.7177e-05 	 RES : 4.0466e-08	 MSE : 2.7959e-05	 REL : 2.5189e-01
Validation Epoch 209 :	 Loss : 4.7170e-05	 RES : 3.9732e-08	 MSE : 2.7894e-05	 REL : 2.5107e-01
Training Epoch 209 finished,took current epoch 265.17s,cumulative time 55924.54s
Learning Rate : 0.001
Epoch 210, 25%	 Loss : 4.6097e-05	 RES : 4.1957e-08	 MSE : 2.6710e-05	 REL : 2.5278e-01
Epoch 210, 50%	 Loss : 4.3034e-05	 RES : 3.4762e-08	 MSE : 2.2987e-05	 REL : 2.5026e-01
Epoch 210, 75%	 Loss : 4.7986e-05	 RES : 4.0190e-08	 MSE : 2.9439e-05	 REL : 2.5257e-01
Training Epoch 210 :	 Loss : 4.7175e-05 	 RES : 4.0456e-08	 MSE : 2.7979e-05	 REL : 2.5198e-01
Validation Epoch 210 :	 Loss : 4.7166e-05	 RES : 3.9635e-08	 MSE : 2.7284e-05	 REL : 2.4829e-01
Training Epoch 210 finished,took current epoch 265.66s,cumulative time 56189.95s
MODEL SAVED
Learning Rate : 0.001
Epoch 211, 25%	 Loss : 4.6097e-05	 RES : 4.1516e-08	 MSE : 2.6860e-05	 REL : 2.5348e-01
Epoch 211, 50%	 Loss : 4.3036e-05	 RES : 3.4613e-08	 MSE : 2.3050e-05	 REL : 2.5061e-01
Epoch 211, 75%	 Loss : 4.7989e-05	 RES : 4.0129e-08	 MSE : 2.9504e-05	 REL : 2.5285e-01
Training Epoch 211 :	 Loss : 4.7173e-05 	 RES : 4.0359e-08	 MSE : 2.7931e-05	 REL : 2.5179e-01
Validation Epoch 211 :	 Loss : 4.7166e-05	 RES : 3.9657e-08	 MSE : 2.7409e-05	 REL : 2.4886e-01
Training Epoch 211 finished,took current epoch 265.54s,cumulative time 56455.33s
Learning Rate : 0.001
Epoch 212, 25%	 Loss : 4.6073e-05	 RES : 4.0566e-08	 MSE : 2.6858e-05	 REL : 2.5348e-01
Epoch 212, 50%	 Loss : 4.3043e-05	 RES : 3.4695e-08	 MSE : 2.2914e-05	 REL : 2.4986e-01
Epoch 212, 75%	 Loss : 4.7990e-05	 RES : 4.0393e-08	 MSE : 2.9942e-05	 REL : 2.5472e-01
Training Epoch 212 :	 Loss : 4.7173e-05 	 RES : 4.0400e-08	 MSE : 2.7965e-05	 REL : 2.5193e-01
Validation Epoch 212 :	 Loss : 4.7167e-05	 RES : 3.9621e-08	 MSE : 2.7265e-05	 REL : 2.4819e-01
Training Epoch 212 finished,took current epoch 265.95s,cumulative time 56720.98s
MODEL SAVED
Learning Rate : 0.001
Epoch 213, 25%	 Loss : 4.6097e-05	 RES : 4.2377e-08	 MSE : 2.7249e-05	 REL : 2.5531e-01
Epoch 213, 50%	 Loss : 4.3027e-05	 RES : 3.4682e-08	 MSE : 2.3325e-05	 REL : 2.5210e-01
Epoch 213, 75%	 Loss : 4.7986e-05	 RES : 4.0142e-08	 MSE : 2.9323e-05	 REL : 2.5207e-01
Training Epoch 213 :	 Loss : 4.7171e-05 	 RES : 4.0356e-08	 MSE : 2.7974e-05	 REL : 2.5196e-01
Validation Epoch 213 :	 Loss : 4.7162e-05	 RES : 3.9642e-08	 MSE : 2.7352e-05	 REL : 2.4860e-01
Training Epoch 213 finished,took current epoch 265.20s,cumulative time 56985.99s
Learning Rate : 0.001
Epoch 214, 25%	 Loss : 4.6081e-05	 RES : 4.1022e-08	 MSE : 2.6384e-05	 REL : 2.5123e-01
Epoch 214, 50%	 Loss : 4.3032e-05	 RES : 3.4790e-08	 MSE : 2.3811e-05	 REL : 2.5471e-01
Epoch 214, 75%	 Loss : 4.7982e-05	 RES : 3.9659e-08	 MSE : 2.9246e-05	 REL : 2.5175e-01
Training Epoch 214 :	 Loss : 4.7171e-05 	 RES : 4.0337e-08	 MSE : 2.7925e-05	 REL : 2.5175e-01
Validation Epoch 214 :	 Loss : 4.7164e-05	 RES : 3.9581e-08	 MSE : 2.7207e-05	 REL : 2.4794e-01
Training Epoch 214 finished,took current epoch 264.93s,cumulative time 57250.67s
MODEL SAVED
Learning Rate : 0.001
Epoch 215, 25%	 Loss : 4.6096e-05	 RES : 4.2222e-08	 MSE : 2.7048e-05	 REL : 2.5437e-01
Epoch 215, 50%	 Loss : 4.3047e-05	 RES : 3.4782e-08	 MSE : 2.2948e-05	 REL : 2.5005e-01
Epoch 215, 75%	 Loss : 4.7980e-05	 RES : 3.9825e-08	 MSE : 2.9706e-05	 REL : 2.5372e-01
Training Epoch 215 :	 Loss : 4.7170e-05 	 RES : 4.0327e-08	 MSE : 2.7937e-05	 REL : 2.5179e-01
Validation Epoch 215 :	 Loss : 4.7163e-05	 RES : 3.9535e-08	 MSE : 2.7189e-05	 REL : 2.4788e-01
Training Epoch 215 finished,took current epoch 265.28s,cumulative time 57515.69s
MODEL SAVED
Learning Rate : 0.001
Epoch 216, 25%	 Loss : 4.6112e-05	 RES : 4.2679e-08	 MSE : 2.7926e-05	 REL : 2.5847e-01
Epoch 216, 50%	 Loss : 4.3024e-05	 RES : 3.4551e-08	 MSE : 2.3370e-05	 REL : 2.5234e-01
Epoch 216, 75%	 Loss : 4.7977e-05	 RES : 3.9906e-08	 MSE : 2.9144e-05	 REL : 2.5131e-01
Training Epoch 216 :	 Loss : 4.7169e-05 	 RES : 4.0311e-08	 MSE : 2.7924e-05	 REL : 2.5174e-01
Validation Epoch 216 :	 Loss : 4.7162e-05	 RES : 3.9698e-08	 MSE : 2.7762e-05	 REL : 2.5049e-01
Training Epoch 216 finished,took current epoch 264.60s,cumulative time 57780.15s
Learning Rate : 0.001
Epoch 217, 25%	 Loss : 4.6104e-05	 RES : 4.2740e-08	 MSE : 2.7526e-05	 REL : 2.5661e-01
Epoch 217, 50%	 Loss : 4.3029e-05	 RES : 3.4528e-08	 MSE : 2.3019e-05	 REL : 2.5044e-01
Epoch 217, 75%	 Loss : 4.7977e-05	 RES : 4.0052e-08	 MSE : 2.9457e-05	 REL : 2.5265e-01
Training Epoch 217 :	 Loss : 4.7168e-05 	 RES : 4.0327e-08	 MSE : 2.7953e-05	 REL : 2.5187e-01
Validation Epoch 217 :	 Loss : 4.7159e-05	 RES : 3.9428e-08	 MSE : 2.7381e-05	 REL : 2.4873e-01
Training Epoch 217 finished,took current epoch 265.19s,cumulative time 58044.93s
MODEL SAVED
Learning Rate : 0.001
Epoch 218, 25%	 Loss : 4.6085e-05	 RES : 4.1885e-08	 MSE : 2.7111e-05	 REL : 2.5467e-01
Epoch 218, 50%	 Loss : 4.3030e-05	 RES : 3.4567e-08	 MSE : 2.3302e-05	 REL : 2.5197e-01
Epoch 218, 75%	 Loss : 4.7978e-05	 RES : 3.9863e-08	 MSE : 2.9265e-05	 REL : 2.5183e-01
Training Epoch 218 :	 Loss : 4.7166e-05 	 RES : 4.0297e-08	 MSE : 2.7952e-05	 REL : 2.5188e-01
Validation Epoch 218 :	 Loss : 4.7159e-05	 RES : 3.9401e-08	 MSE : 2.7442e-05	 REL : 2.4901e-01
Training Epoch 218 finished,took current epoch 265.73s,cumulative time 58310.40s
MODEL SAVED
Learning Rate : 0.001
Epoch 219, 25%	 Loss : 4.6095e-05	 RES : 4.1817e-08	 MSE : 2.7147e-05	 REL : 2.5484e-01
Epoch 219, 50%	 Loss : 4.3018e-05	 RES : 3.4610e-08	 MSE : 2.3417e-05	 REL : 2.5260e-01
Epoch 219, 75%	 Loss : 4.7971e-05	 RES : 3.9794e-08	 MSE : 2.9281e-05	 REL : 2.5190e-01
Training Epoch 219 :	 Loss : 4.7167e-05 	 RES : 4.0287e-08	 MSE : 2.7949e-05	 REL : 2.5184e-01
Validation Epoch 219 :	 Loss : 4.7158e-05	 RES : 3.9535e-08	 MSE : 2.6967e-05	 REL : 2.4682e-01
Training Epoch 219 finished,took current epoch 265.34s,cumulative time 58575.61s
Learning Rate : 0.001
Epoch 220, 25%	 Loss : 4.6106e-05	 RES : 4.2415e-08	 MSE : 2.6593e-05	 REL : 2.5223e-01
Epoch 220, 50%	 Loss : 4.3027e-05	 RES : 3.4627e-08	 MSE : 2.3368e-05	 REL : 2.5233e-01
Epoch 220, 75%	 Loss : 4.7974e-05	 RES : 3.9821e-08	 MSE : 2.9156e-05	 REL : 2.5136e-01
Training Epoch 220 :	 Loss : 4.7165e-05 	 RES : 4.0212e-08	 MSE : 2.7904e-05	 REL : 2.5165e-01
Validation Epoch 220 :	 Loss : 4.7156e-05	 RES : 3.9390e-08	 MSE : 2.7460e-05	 REL : 2.4908e-01
Training Epoch 220 finished,took current epoch 265.68s,cumulative time 58840.98s
MODEL SAVED
Learning Rate : 0.001
Epoch 221, 25%	 Loss : 4.6085e-05	 RES : 4.1823e-08	 MSE : 2.6979e-05	 REL : 2.5405e-01
Epoch 221, 50%	 Loss : 4.3014e-05	 RES : 3.4140e-08	 MSE : 2.3054e-05	 REL : 2.5063e-01
Epoch 221, 75%	 Loss : 4.7978e-05	 RES : 3.9764e-08	 MSE : 2.9301e-05	 REL : 2.5198e-01
Training Epoch 221 :	 Loss : 4.7163e-05 	 RES : 4.0136e-08	 MSE : 2.7872e-05	 REL : 2.5151e-01
Validation Epoch 221 :	 Loss : 4.7153e-05	 RES : 3.9315e-08	 MSE : 2.7262e-05	 REL : 2.4820e-01
Training Epoch 221 finished,took current epoch 264.79s,cumulative time 59105.49s
MODEL SAVED
Learning Rate : 0.001
Epoch 222, 25%	 Loss : 4.6085e-05	 RES : 4.1148e-08	 MSE : 2.6835e-05	 REL : 2.5337e-01
Epoch 222, 50%	 Loss : 4.3024e-05	 RES : 3.4238e-08	 MSE : 2.3137e-05	 REL : 2.5108e-01
Epoch 222, 75%	 Loss : 4.7971e-05	 RES : 3.9917e-08	 MSE : 2.9591e-05	 REL : 2.5323e-01
Training Epoch 222 :	 Loss : 4.7162e-05 	 RES : 4.0159e-08	 MSE : 2.7895e-05	 REL : 2.5160e-01
Validation Epoch 222 :	 Loss : 4.7157e-05	 RES : 3.9308e-08	 MSE : 2.7182e-05	 REL : 2.4782e-01
Training Epoch 222 finished,took current epoch 265.29s,cumulative time 59370.48s
MODEL SAVED
Learning Rate : 0.001
Epoch 223, 25%	 Loss : 4.6076e-05	 RES : 4.0636e-08	 MSE : 2.7034e-05	 REL : 2.5430e-01
Epoch 223, 50%	 Loss : 4.3012e-05	 RES : 3.4182e-08	 MSE : 2.3170e-05	 REL : 2.5126e-01
Epoch 223, 75%	 Loss : 4.7967e-05	 RES : 3.9681e-08	 MSE : 2.9608e-05	 REL : 2.5330e-01
Training Epoch 223 :	 Loss : 4.7160e-05 	 RES : 4.0074e-08	 MSE : 2.7870e-05	 REL : 2.5150e-01
Validation Epoch 223 :	 Loss : 4.7152e-05	 RES : 3.9329e-08	 MSE : 2.7271e-05	 REL : 2.4823e-01
Training Epoch 223 finished,took current epoch 265.55s,cumulative time 59635.87s
Learning Rate : 0.001
Epoch 224, 25%	 Loss : 4.6087e-05	 RES : 4.1781e-08	 MSE : 2.7147e-05	 REL : 2.5484e-01
Epoch 224, 50%	 Loss : 4.3025e-05	 RES : 3.4213e-08	 MSE : 2.3138e-05	 REL : 2.5108e-01
Epoch 224, 75%	 Loss : 4.7971e-05	 RES : 3.9660e-08	 MSE : 2.9077e-05	 REL : 2.5102e-01
Training Epoch 224 :	 Loss : 4.7160e-05 	 RES : 4.0068e-08	 MSE : 2.7846e-05	 REL : 2.5140e-01
Validation Epoch 224 :	 Loss : 4.7153e-05	 RES : 3.9313e-08	 MSE : 2.7335e-05	 REL : 2.4854e-01
Training Epoch 224 finished,took current epoch 266.21s,cumulative time 59901.96s
Learning Rate : 0.001
Epoch 225, 25%	 Loss : 4.6096e-05	 RES : 4.1687e-08	 MSE : 2.6463e-05	 REL : 2.5161e-01
Epoch 225, 50%	 Loss : 4.3016e-05	 RES : 3.4286e-08	 MSE : 2.3186e-05	 REL : 2.5134e-01
Epoch 225, 75%	 Loss : 4.7966e-05	 RES : 3.9815e-08	 MSE : 2.9534e-05	 REL : 2.5298e-01
Training Epoch 225 :	 Loss : 4.7158e-05 	 RES : 4.0035e-08	 MSE : 2.7847e-05	 REL : 2.5139e-01
Validation Epoch 225 :	 Loss : 4.7151e-05	 RES : 3.9328e-08	 MSE : 2.7155e-05	 REL : 2.4770e-01
Training Epoch 225 finished,took current epoch 267.55s,cumulative time 60169.36s
Learning Rate : 0.001
Epoch 226, 25%	 Loss : 4.6084e-05	 RES : 4.1157e-08	 MSE : 2.6847e-05	 REL : 2.5343e-01
Epoch 226, 50%	 Loss : 4.3020e-05	 RES : 3.4087e-08	 MSE : 2.2841e-05	 REL : 2.4947e-01
Epoch 226, 75%	 Loss : 4.7970e-05	 RES : 4.0026e-08	 MSE : 2.9502e-05	 REL : 2.5285e-01
Training Epoch 226 :	 Loss : 4.7157e-05 	 RES : 4.0039e-08	 MSE : 2.7854e-05	 REL : 2.5143e-01
Validation Epoch 226 :	 Loss : 4.7157e-05	 RES : 3.9404e-08	 MSE : 2.7477e-05	 REL : 2.4916e-01
Training Epoch 226 finished,took current epoch 266.40s,cumulative time 60435.63s
Learning Rate : 0.001
Epoch 227, 25%	 Loss : 4.6072e-05	 RES : 4.0560e-08	 MSE : 2.6782e-05	 REL : 2.5312e-01
Epoch 227, 50%	 Loss : 4.3041e-05	 RES : 3.4392e-08	 MSE : 2.3072e-05	 REL : 2.5073e-01
Epoch 227, 75%	 Loss : 4.7963e-05	 RES : 3.9608e-08	 MSE : 2.9323e-05	 REL : 2.5208e-01
Training Epoch 227 :	 Loss : 4.7157e-05 	 RES : 4.0005e-08	 MSE : 2.7840e-05	 REL : 2.5137e-01
Validation Epoch 227 :	 Loss : 4.7145e-05	 RES : 3.9116e-08	 MSE : 2.7398e-05	 REL : 2.4883e-01
Training Epoch 227 finished,took current epoch 265.43s,cumulative time 60700.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 228, 25%	 Loss : 4.6073e-05	 RES : 4.1195e-08	 MSE : 2.6451e-05	 REL : 2.5155e-01
Epoch 228, 50%	 Loss : 4.3021e-05	 RES : 3.4460e-08	 MSE : 2.2977e-05	 REL : 2.5021e-01
Epoch 228, 75%	 Loss : 4.7967e-05	 RES : 3.9979e-08	 MSE : 2.9654e-05	 REL : 2.5350e-01
Training Epoch 228 :	 Loss : 4.7156e-05 	 RES : 4.0069e-08	 MSE : 2.7899e-05	 REL : 2.5162e-01
Validation Epoch 228 :	 Loss : 4.7149e-05	 RES : 3.9284e-08	 MSE : 2.7111e-05	 REL : 2.4748e-01
Training Epoch 228 finished,took current epoch 266.04s,cumulative time 60966.65s
Learning Rate : 0.001
Epoch 229, 25%	 Loss : 4.6076e-05	 RES : 4.0900e-08	 MSE : 2.6628e-05	 REL : 2.5239e-01
Epoch 229, 50%	 Loss : 4.3026e-05	 RES : 3.4653e-08	 MSE : 2.3255e-05	 REL : 2.5172e-01
Epoch 229, 75%	 Loss : 4.7962e-05	 RES : 3.9604e-08	 MSE : 2.9011e-05	 REL : 2.5073e-01
Training Epoch 229 :	 Loss : 4.7155e-05 	 RES : 3.9939e-08	 MSE : 2.7805e-05	 REL : 2.5121e-01
Validation Epoch 229 :	 Loss : 4.7147e-05	 RES : 3.9193e-08	 MSE : 2.7052e-05	 REL : 2.4722e-01
Training Epoch 229 finished,took current epoch 265.84s,cumulative time 61232.33s
Learning Rate : 0.001
Epoch 230, 25%	 Loss : 4.6075e-05	 RES : 4.0739e-08	 MSE : 2.6707e-05	 REL : 2.5276e-01
Epoch 230, 50%	 Loss : 4.3016e-05	 RES : 3.4666e-08	 MSE : 2.3471e-05	 REL : 2.5289e-01
Epoch 230, 75%	 Loss : 4.7964e-05	 RES : 3.9683e-08	 MSE : 2.9451e-05	 REL : 2.5263e-01
