
Epoch 0, 25%	 Loss : 1.0757e-04	 RES : 1.8879e-05	 MSE : 4.0374e-04	 REL : 9.8277e-01
Validation Epoch 203 :	 Loss : 4.4074e-05	 RES : 1.3774e-06	 MSE : 2.1248e-04	 REL : 6.9507e-01
Training Epoch 203 finished,took current epoch 74.33s,cumulative time 15158.29s
MODEL SAVED
Learning Rate : 0.001
Epoch 204, 25%	 Loss : 4.3160e-05	 RES : 1.3085e-06	 MSE : 2.0463e-04	 REL : 6.9967e-01
Epoch 204, 50%	 Loss : 4.0385e-05	 RES : 1.2172e-06	 MSE : 1.6921e-04	 REL : 6.7900e-01
Epoch 204, 75%	 Loss : 4.4761e-05	 RES : 1.4354e-06	 MSE : 2.2520e-04	 REL : 6.9858e-01
Training Epoch 204 :	 Loss : 4.4081e-05 	 RES : 1.3800e-06	 MSE : 2.1191e-04	 REL : 6.9502e-01
Validation Epoch 204 :	 Loss : 4.4074e-05	 RES : 1.3773e-06	 MSE : 2.1249e-04	 REL : 6.9509e-01
Training Epoch 204 finished,took current epoch 74.49s,cumulative time 15232.72s
MODEL SAVED
Learning Rate : 0.001
Epoch 205, 25%	 Loss : 4.3159e-05	 RES : 1.3084e-06	 MSE : 2.0462e-04	 REL : 6.9964e-01
Epoch 205, 50%	 Loss : 4.0384e-05	 RES : 1.2171e-06	 MSE : 1.6920e-04	 REL : 6.7898e-01
Epoch 205, 75%	 Loss : 4.4760e-05	 RES : 1.4352e-06	 MSE : 2.2521e-04	 REL : 6.9858e-01
Training Epoch 205 :	 Loss : 4.4080e-05 	 RES : 1.3799e-06	 MSE : 2.1190e-04	 REL : 6.9502e-01
Validation Epoch 205 :	 Loss : 4.4073e-05	 RES : 1.3772e-06	 MSE : 2.1248e-04	 REL : 6.9507e-01
Training Epoch 205 finished,took current epoch 73.89s,cumulative time 15306.50s
MODEL SAVED
Learning Rate : 0.001
Epoch 206, 25%	 Loss : 4.3158e-05	 RES : 1.3082e-06	 MSE : 2.0463e-04	 REL : 6.9965e-01
Epoch 206, 50%	 Loss : 4.0384e-05	 RES : 1.2170e-06	 MSE : 1.6921e-04	 REL : 6.7900e-01
Epoch 206, 75%	 Loss : 4.4760e-05	 RES : 1.4352e-06	 MSE : 2.2520e-04	 REL : 6.9858e-01
Training Epoch 206 :	 Loss : 4.4080e-05 	 RES : 1.3798e-06	 MSE : 2.1190e-04	 REL : 6.9501e-01
Validation Epoch 206 :	 Loss : 4.4072e-05	 RES : 1.3771e-06	 MSE : 2.1246e-04	 REL : 6.9504e-01
Training Epoch 206 finished,took current epoch 74.31s,cumulative time 15380.73s
MODEL SAVED
Learning Rate : 0.001
Epoch 207, 25%	 Loss : 4.3158e-05	 RES : 1.3081e-06	 MSE : 2.0463e-04	 REL : 6.9966e-01
Epoch 207, 50%	 Loss : 4.0383e-05	 RES : 1.2169e-06	 MSE : 1.6920e-04	 REL : 6.7899e-01
Epoch 207, 75%	 Loss : 4.4759e-05	 RES : 1.4350e-06	 MSE : 2.2522e-04	 REL : 6.9860e-01
Training Epoch 207 :	 Loss : 4.4079e-05 	 RES : 1.3797e-06	 MSE : 2.1189e-04	 REL : 6.9500e-01
Validation Epoch 207 :	 Loss : 4.4072e-05	 RES : 1.3769e-06	 MSE : 2.1246e-04	 REL : 6.9504e-01
Training Epoch 207 finished,took current epoch 74.27s,cumulative time 15454.86s
MODEL SAVED
Learning Rate : 0.001
Epoch 208, 25%	 Loss : 4.3157e-05	 RES : 1.3081e-06	 MSE : 2.0463e-04	 REL : 6.9965e-01
Epoch 208, 50%	 Loss : 4.0383e-05	 RES : 1.2168e-06	 MSE : 1.6919e-04	 REL : 6.7897e-01
Epoch 208, 75%	 Loss : 4.4758e-05	 RES : 1.4349e-06	 MSE : 2.2522e-04	 REL : 6.9860e-01
Training Epoch 208 :	 Loss : 4.4078e-05 	 RES : 1.3796e-06	 MSE : 2.1189e-04	 REL : 6.9499e-01
Validation Epoch 208 :	 Loss : 4.4071e-05	 RES : 1.3768e-06	 MSE : 2.1246e-04	 REL : 6.9504e-01
Training Epoch 208 finished,took current epoch 74.62s,cumulative time 15529.42s
MODEL SAVED
Learning Rate : 0.001
Epoch 209, 25%	 Loss : 4.3156e-05	 RES : 1.3079e-06	 MSE : 2.0463e-04	 REL : 6.9966e-01
Epoch 209, 50%	 Loss : 4.0382e-05	 RES : 1.2167e-06	 MSE : 1.6919e-04	 REL : 6.7896e-01
Epoch 209, 75%	 Loss : 4.4757e-05	 RES : 1.4348e-06	 MSE : 2.2523e-04	 REL : 6.9862e-01
Training Epoch 209 :	 Loss : 4.4078e-05 	 RES : 1.3795e-06	 MSE : 2.1188e-04	 REL : 6.9499e-01
Validation Epoch 209 :	 Loss : 4.4071e-05	 RES : 1.3768e-06	 MSE : 2.1246e-04	 REL : 6.9505e-01
Training Epoch 209 finished,took current epoch 75.66s,cumulative time 15604.97s
MODEL SAVED
Learning Rate : 0.001
Epoch 210, 25%	 Loss : 4.3156e-05	 RES : 1.3079e-06	 MSE : 2.0467e-04	 REL : 6.9973e-01
Epoch 210, 50%	 Loss : 4.0382e-05	 RES : 1.2167e-06	 MSE : 1.6916e-04	 REL : 6.7889e-01
Epoch 210, 75%	 Loss : 4.4756e-05	 RES : 1.4346e-06	 MSE : 2.2526e-04	 REL : 6.9867e-01
Training Epoch 210 :	 Loss : 4.4077e-05 	 RES : 1.3794e-06	 MSE : 2.1188e-04	 REL : 6.9498e-01
Validation Epoch 210 :	 Loss : 4.4070e-05	 RES : 1.3766e-06	 MSE : 2.1248e-04	 REL : 6.9507e-01
Training Epoch 210 finished,took current epoch 74.97s,cumulative time 15679.84s
MODEL SAVED
Learning Rate : 0.001
Epoch 211, 25%	 Loss : 4.3156e-05	 RES : 1.3079e-06	 MSE : 2.0465e-04	 REL : 6.9970e-01
Epoch 211, 50%	 Loss : 4.0382e-05	 RES : 1.2168e-06	 MSE : 1.6911e-04	 REL : 6.7881e-01
Epoch 211, 75%	 Loss : 4.4755e-05	 RES : 1.4344e-06	 MSE : 2.2527e-04	 REL : 6.9869e-01
Training Epoch 211 :	 Loss : 4.4076e-05 	 RES : 1.3793e-06	 MSE : 2.1187e-04	 REL : 6.9497e-01
Validation Epoch 211 :	 Loss : 4.4069e-05	 RES : 1.3766e-06	 MSE : 2.1249e-04	 REL : 6.9509e-01
Training Epoch 211 finished,took current epoch 75.10s,cumulative time 15754.84s
MODEL SAVED
Learning Rate : 0.001
Epoch 212, 25%	 Loss : 4.3155e-05	 RES : 1.3078e-06	 MSE : 2.0465e-04	 REL : 6.9969e-01
Epoch 212, 50%	 Loss : 4.0381e-05	 RES : 1.2168e-06	 MSE : 1.6911e-04	 REL : 6.7879e-01
Epoch 212, 75%	 Loss : 4.4754e-05	 RES : 1.4344e-06	 MSE : 2.2528e-04	 REL : 6.9870e-01
Training Epoch 212 :	 Loss : 4.4076e-05 	 RES : 1.3792e-06	 MSE : 2.1187e-04	 REL : 6.9496e-01
Validation Epoch 212 :	 Loss : 4.4069e-05	 RES : 1.3765e-06	 MSE : 2.1247e-04	 REL : 6.9505e-01
Training Epoch 212 finished,took current epoch 75.22s,cumulative time 15830.00s
MODEL SAVED
Learning Rate : 0.001
Epoch 213, 25%	 Loss : 4.3155e-05	 RES : 1.3078e-06	 MSE : 2.0463e-04	 REL : 6.9966e-01
Epoch 213, 50%	 Loss : 4.0381e-05	 RES : 1.2167e-06	 MSE : 1.6910e-04	 REL : 6.7879e-01
Epoch 213, 75%	 Loss : 4.4753e-05	 RES : 1.4342e-06	 MSE : 2.2527e-04	 REL : 6.9869e-01
Training Epoch 213 :	 Loss : 4.4075e-05 	 RES : 1.3791e-06	 MSE : 2.1187e-04	 REL : 6.9496e-01
Validation Epoch 213 :	 Loss : 4.4068e-05	 RES : 1.3764e-06	 MSE : 2.1247e-04	 REL : 6.9505e-01
Training Epoch 213 finished,took current epoch 74.52s,cumulative time 15904.44s
MODEL SAVED
Learning Rate : 0.001
Epoch 214, 25%	 Loss : 4.3154e-05	 RES : 1.3076e-06	 MSE : 2.0461e-04	 REL : 6.9963e-01
Epoch 214, 50%	 Loss : 4.0380e-05	 RES : 1.2166e-06	 MSE : 1.6912e-04	 REL : 6.7881e-01
Epoch 214, 75%	 Loss : 4.4753e-05	 RES : 1.4340e-06	 MSE : 2.2527e-04	 REL : 6.9869e-01
Training Epoch 214 :	 Loss : 4.4074e-05 	 RES : 1.3790e-06	 MSE : 2.1186e-04	 REL : 6.9495e-01
Validation Epoch 214 :	 Loss : 4.4068e-05	 RES : 1.3763e-06	 MSE : 2.1245e-04	 REL : 6.9502e-01
Training Epoch 214 finished,took current epoch 75.81s,cumulative time 15980.19s
MODEL SAVED
Learning Rate : 0.001
Epoch 215, 25%	 Loss : 4.3153e-05	 RES : 1.3075e-06	 MSE : 2.0461e-04	 REL : 6.9963e-01
Epoch 215, 50%	 Loss : 4.0380e-05	 RES : 1.2165e-06	 MSE : 1.6910e-04	 REL : 6.7879e-01
Epoch 215, 75%	 Loss : 4.4752e-05	 RES : 1.4339e-06	 MSE : 2.2527e-04	 REL : 6.9868e-01
Training Epoch 215 :	 Loss : 4.4074e-05 	 RES : 1.3789e-06	 MSE : 2.1186e-04	 REL : 6.9494e-01
Validation Epoch 215 :	 Loss : 4.4067e-05	 RES : 1.3763e-06	 MSE : 2.1246e-04	 REL : 6.9504e-01
Training Epoch 215 finished,took current epoch 76.76s,cumulative time 16056.87s
MODEL SAVED
Learning Rate : 0.001
Epoch 216, 25%	 Loss : 4.3153e-05	 RES : 1.3074e-06	 MSE : 2.0459e-04	 REL : 6.9959e-01
Epoch 216, 50%	 Loss : 4.0380e-05	 RES : 1.2165e-06	 MSE : 1.6910e-04	 REL : 6.7878e-01
Epoch 216, 75%	 Loss : 4.4751e-05	 RES : 1.4338e-06	 MSE : 2.2526e-04	 REL : 6.9867e-01
Training Epoch 216 :	 Loss : 4.4073e-05 	 RES : 1.3788e-06	 MSE : 2.1185e-04	 REL : 6.9493e-01
Validation Epoch 216 :	 Loss : 4.4066e-05	 RES : 1.3762e-06	 MSE : 2.1248e-04	 REL : 6.9508e-01
Training Epoch 216 finished,took current epoch 76.06s,cumulative time 16132.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 217, 25%	 Loss : 4.3152e-05	 RES : 1.3073e-06	 MSE : 2.0457e-04	 REL : 6.9956e-01
Epoch 217, 50%	 Loss : 4.0379e-05	 RES : 1.2164e-06	 MSE : 1.6910e-04	 REL : 6.7879e-01
Epoch 217, 75%	 Loss : 4.4750e-05	 RES : 1.4337e-06	 MSE : 2.2528e-04	 REL : 6.9870e-01
Training Epoch 217 :	 Loss : 4.4073e-05 	 RES : 1.3787e-06	 MSE : 2.1185e-04	 REL : 6.9492e-01
Validation Epoch 217 :	 Loss : 4.4066e-05	 RES : 1.3760e-06	 MSE : 2.1247e-04	 REL : 6.9505e-01
Training Epoch 217 finished,took current epoch 76.93s,cumulative time 16209.64s
MODEL SAVED
Learning Rate : 0.001
Epoch 218, 25%	 Loss : 4.3152e-05	 RES : 1.3071e-06	 MSE : 2.0456e-04	 REL : 6.9953e-01
Epoch 218, 50%	 Loss : 4.0378e-05	 RES : 1.2164e-06	 MSE : 1.6909e-04	 REL : 6.7876e-01
Epoch 218, 75%	 Loss : 4.4749e-05	 RES : 1.4336e-06	 MSE : 2.2526e-04	 REL : 6.9867e-01
Training Epoch 218 :	 Loss : 4.4072e-05 	 RES : 1.3786e-06	 MSE : 2.1184e-04	 REL : 6.9491e-01
Validation Epoch 218 :	 Loss : 4.4065e-05	 RES : 1.3760e-06	 MSE : 2.1245e-04	 REL : 6.9503e-01
Training Epoch 218 finished,took current epoch 77.19s,cumulative time 16286.64s
MODEL SAVED
Learning Rate : 0.001
Epoch 219, 25%	 Loss : 4.3151e-05	 RES : 1.3070e-06	 MSE : 2.0451e-04	 REL : 6.9945e-01
Epoch 219, 50%	 Loss : 4.0378e-05	 RES : 1.2163e-06	 MSE : 1.6909e-04	 REL : 6.7876e-01
Epoch 219, 75%	 Loss : 4.4748e-05	 RES : 1.4335e-06	 MSE : 2.2527e-04	 REL : 6.9869e-01
Training Epoch 219 :	 Loss : 4.4071e-05 	 RES : 1.3785e-06	 MSE : 2.1184e-04	 REL : 6.9491e-01
Validation Epoch 219 :	 Loss : 4.4064e-05	 RES : 1.3758e-06	 MSE : 2.1246e-04	 REL : 6.9505e-01
Training Epoch 219 finished,took current epoch 75.88s,cumulative time 16362.47s
MODEL SAVED
Learning Rate : 0.001
Epoch 220, 25%	 Loss : 4.3151e-05	 RES : 1.3068e-06	 MSE : 2.0447e-04	 REL : 6.9938e-01
Epoch 220, 50%	 Loss : 4.0377e-05	 RES : 1.2162e-06	 MSE : 1.6908e-04	 REL : 6.7875e-01
Epoch 220, 75%	 Loss : 4.4747e-05	 RES : 1.4333e-06	 MSE : 2.2528e-04	 REL : 6.9870e-01
Training Epoch 220 :	 Loss : 4.4071e-05 	 RES : 1.3784e-06	 MSE : 2.1183e-04	 REL : 6.9490e-01
Validation Epoch 220 :	 Loss : 4.4064e-05	 RES : 1.3757e-06	 MSE : 2.1247e-04	 REL : 6.9506e-01
Training Epoch 220 finished,took current epoch 76.74s,cumulative time 16439.13s
MODEL SAVED
Learning Rate : 0.001
Epoch 221, 25%	 Loss : 4.3150e-05	 RES : 1.3067e-06	 MSE : 2.0444e-04	 REL : 6.9933e-01
Epoch 221, 50%	 Loss : 4.0377e-05	 RES : 1.2161e-06	 MSE : 1.6909e-04	 REL : 6.7875e-01
Epoch 221, 75%	 Loss : 4.4746e-05	 RES : 1.4331e-06	 MSE : 2.2527e-04	 REL : 6.9869e-01
Training Epoch 221 :	 Loss : 4.4070e-05 	 RES : 1.3783e-06	 MSE : 2.1183e-04	 REL : 6.9489e-01
Validation Epoch 221 :	 Loss : 4.4063e-05	 RES : 1.3757e-06	 MSE : 2.1246e-04	 REL : 6.9504e-01
Training Epoch 221 finished,took current epoch 75.80s,cumulative time 16514.85s
MODEL SAVED
Learning Rate : 0.001
Epoch 222, 25%	 Loss : 4.3149e-05	 RES : 1.3066e-06	 MSE : 2.0442e-04	 REL : 6.9930e-01
Epoch 222, 50%	 Loss : 4.0376e-05	 RES : 1.2161e-06	 MSE : 1.6907e-04	 REL : 6.7873e-01
Epoch 222, 75%	 Loss : 4.4746e-05	 RES : 1.4330e-06	 MSE : 2.2529e-04	 REL : 6.9871e-01
Training Epoch 222 :	 Loss : 4.4070e-05 	 RES : 1.3782e-06	 MSE : 2.1182e-04	 REL : 6.9489e-01
Validation Epoch 222 :	 Loss : 4.4063e-05	 RES : 1.3756e-06	 MSE : 2.1244e-04	 REL : 6.9502e-01
Training Epoch 222 finished,took current epoch 75.06s,cumulative time 16589.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 223, 25%	 Loss : 4.3149e-05	 RES : 1.3066e-06	 MSE : 2.0443e-04	 REL : 6.9932e-01
Epoch 223, 50%	 Loss : 4.0376e-05	 RES : 1.2161e-06	 MSE : 1.6905e-04	 REL : 6.7868e-01
Epoch 223, 75%	 Loss : 4.4745e-05	 RES : 1.4328e-06	 MSE : 2.2529e-04	 REL : 6.9871e-01
Training Epoch 223 :	 Loss : 4.4069e-05 	 RES : 1.3781e-06	 MSE : 2.1182e-04	 REL : 6.9488e-01
Validation Epoch 223 :	 Loss : 4.4062e-05	 RES : 1.3755e-06	 MSE : 2.1244e-04	 REL : 6.9501e-01
Training Epoch 223 finished,took current epoch 75.90s,cumulative time 16665.61s
MODEL SAVED
Learning Rate : 0.001
Epoch 224, 25%	 Loss : 4.3149e-05	 RES : 1.3065e-06	 MSE : 2.0445e-04	 REL : 6.9935e-01
Epoch 224, 50%	 Loss : 4.0376e-05	 RES : 1.2160e-06	 MSE : 1.6905e-04	 REL : 6.7868e-01
Epoch 224, 75%	 Loss : 4.4744e-05	 RES : 1.4327e-06	 MSE : 2.2529e-04	 REL : 6.9872e-01
Training Epoch 224 :	 Loss : 4.4069e-05 	 RES : 1.3780e-06	 MSE : 2.1182e-04	 REL : 6.9487e-01
Validation Epoch 224 :	 Loss : 4.4062e-05	 RES : 1.3754e-06	 MSE : 2.1244e-04	 REL : 6.9501e-01
Training Epoch 224 finished,took current epoch 75.79s,cumulative time 16741.31s
MODEL SAVED
Learning Rate : 0.001
Epoch 225, 25%	 Loss : 4.3148e-05	 RES : 1.3063e-06	 MSE : 2.0442e-04	 REL : 6.9930e-01
Epoch 225, 50%	 Loss : 4.0375e-05	 RES : 1.2159e-06	 MSE : 1.6904e-04	 REL : 6.7866e-01
Epoch 225, 75%	 Loss : 4.4743e-05	 RES : 1.4327e-06	 MSE : 2.2530e-04	 REL : 6.9874e-01
Training Epoch 225 :	 Loss : 4.4068e-05 	 RES : 1.3780e-06	 MSE : 2.1181e-04	 REL : 6.9487e-01
Validation Epoch 225 :	 Loss : 4.4061e-05	 RES : 1.3753e-06	 MSE : 2.1242e-04	 REL : 6.9498e-01
Training Epoch 225 finished,took current epoch 75.17s,cumulative time 16816.35s
MODEL SAVED
Learning Rate : 0.001
Epoch 226, 25%	 Loss : 4.3148e-05	 RES : 1.3062e-06	 MSE : 2.0440e-04	 REL : 6.9927e-01
Epoch 226, 50%	 Loss : 4.0375e-05	 RES : 1.2159e-06	 MSE : 1.6904e-04	 REL : 6.7866e-01
Epoch 226, 75%	 Loss : 4.4742e-05	 RES : 1.4325e-06	 MSE : 2.2530e-04	 REL : 6.9873e-01
Training Epoch 226 :	 Loss : 4.4067e-05 	 RES : 1.3779e-06	 MSE : 2.1181e-04	 REL : 6.9486e-01
Validation Epoch 226 :	 Loss : 4.4060e-05	 RES : 1.3752e-06	 MSE : 2.1242e-04	 REL : 6.9499e-01
Training Epoch 226 finished,took current epoch 76.55s,cumulative time 16892.76s
MODEL SAVED
Learning Rate : 0.001
Epoch 227, 25%	 Loss : 4.3148e-05	 RES : 1.3062e-06	 MSE : 2.0443e-04	 REL : 6.9931e-01
Epoch 227, 50%	 Loss : 4.0374e-05	 RES : 1.2158e-06	 MSE : 1.6906e-04	 REL : 6.7869e-01
Epoch 227, 75%	 Loss : 4.4741e-05	 RES : 1.4323e-06	 MSE : 2.2531e-04	 REL : 6.9874e-01
Training Epoch 227 :	 Loss : 4.4067e-05 	 RES : 1.3778e-06	 MSE : 2.1180e-04	 REL : 6.9485e-01
Validation Epoch 227 :	 Loss : 4.4060e-05	 RES : 1.3751e-06	 MSE : 2.1242e-04	 REL : 6.9499e-01
Training Epoch 227 finished,took current epoch 77.21s,cumulative time 16969.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 228, 25%	 Loss : 4.3147e-05	 RES : 1.3061e-06	 MSE : 2.0440e-04	 REL : 6.9926e-01
Epoch 228, 50%	 Loss : 4.0374e-05	 RES : 1.2158e-06	 MSE : 1.6904e-04	 REL : 6.7865e-01
Epoch 228, 75%	 Loss : 4.4740e-05	 RES : 1.4321e-06	 MSE : 2.2531e-04	 REL : 6.9875e-01
Training Epoch 228 :	 Loss : 4.4066e-05 	 RES : 1.3777e-06	 MSE : 2.1180e-04	 REL : 6.9484e-01
Validation Epoch 228 :	 Loss : 4.4059e-05	 RES : 1.3750e-06	 MSE : 2.1244e-04	 REL : 6.9501e-01
Training Epoch 228 finished,took current epoch 77.37s,cumulative time 17047.10s
MODEL SAVED
Learning Rate : 0.001
Epoch 229, 25%	 Loss : 4.3146e-05	 RES : 1.3059e-06	 MSE : 2.0435e-04	 REL : 6.9918e-01
Epoch 229, 50%	 Loss : 4.0373e-05	 RES : 1.2157e-06	 MSE : 1.6902e-04	 REL : 6.7863e-01
Epoch 229, 75%	 Loss : 4.4740e-05	 RES : 1.4321e-06	 MSE : 2.2531e-04	 REL : 6.9875e-01
Training Epoch 229 :	 Loss : 4.4066e-05 	 RES : 1.3776e-06	 MSE : 2.1179e-04	 REL : 6.9484e-01
Validation Epoch 229 :	 Loss : 4.4059e-05	 RES : 1.3750e-06	 MSE : 2.1242e-04	 REL : 6.9498e-01
Training Epoch 229 finished,took current epoch 75.94s,cumulative time 17122.93s
MODEL SAVED
Learning Rate : 0.001
Epoch 230, 25%	 Loss : 4.3146e-05	 RES : 1.3058e-06	 MSE : 2.0432e-04	 REL : 6.9912e-01
Epoch 230, 50%	 Loss : 4.0373e-05	 RES : 1.2156e-06	 MSE : 1.6903e-04	 REL : 6.7863e-01
Epoch 230, 75%	 Loss : 4.4739e-05	 RES : 1.4319e-06	 MSE : 2.2530e-04	 REL : 6.9874e-01
Training Epoch 230 :	 Loss : 4.4065e-05 	 RES : 1.3775e-06	 MSE : 2.1179e-04	 REL : 6.9483e-01
Validation Epoch 230 :	 Loss : 4.4058e-05	 RES : 1.3749e-06	 MSE : 2.1240e-04	 REL : 6.9495e-01
Training Epoch 230 finished,took current epoch 76.14s,cumulative time 17198.95s
MODEL SAVED
Learning Rate : 0.001
Epoch 231, 25%	 Loss : 4.3145e-05	 RES : 1.3057e-06	 MSE : 2.0433e-04	 REL : 6.9914e-01
Epoch 231, 50%	 Loss : 4.0372e-05	 RES : 1.2155e-06	 MSE : 1.6903e-04	 REL : 6.7863e-01
Epoch 231, 75%	 Loss : 4.4738e-05	 RES : 1.4318e-06	 MSE : 2.2530e-04	 REL : 6.9873e-01
Training Epoch 231 :	 Loss : 4.4065e-05 	 RES : 1.3774e-06	 MSE : 2.1179e-04	 REL : 6.9482e-01
Validation Epoch 231 :	 Loss : 4.4057e-05	 RES : 1.3748e-06	 MSE : 2.1241e-04	 REL : 6.9496e-01
Training Epoch 231 finished,took current epoch 76.91s,cumulative time 17275.73s
MODEL SAVED
Learning Rate : 0.001
Epoch 232, 25%	 Loss : 4.3144e-05	 RES : 1.3056e-06	 MSE : 2.0432e-04	 REL : 6.9914e-01
Epoch 232, 50%	 Loss : 4.0372e-05	 RES : 1.2155e-06	 MSE : 1.6901e-04	 REL : 6.7860e-01
Epoch 232, 75%	 Loss : 4.4737e-05	 RES : 1.4317e-06	 MSE : 2.2531e-04	 REL : 6.9874e-01
Training Epoch 232 :	 Loss : 4.4064e-05 	 RES : 1.3773e-06	 MSE : 2.1178e-04	 REL : 6.9481e-01
Validation Epoch 232 :	 Loss : 4.4057e-05	 RES : 1.3747e-06	 MSE : 2.1240e-04	 REL : 6.9494e-01
Training Epoch 232 finished,took current epoch 76.41s,cumulative time 17352.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 233, 25%	 Loss : 4.3144e-05	 RES : 1.3055e-06	 MSE : 2.0435e-04	 REL : 6.9919e-01
Epoch 233, 50%	 Loss : 4.0372e-05	 RES : 1.2155e-06	 MSE : 1.6900e-04	 REL : 6.7858e-01
Epoch 233, 75%	 Loss : 4.4736e-05	 RES : 1.4315e-06	 MSE : 2.2531e-04	 REL : 6.9875e-01
Training Epoch 233 :	 Loss : 4.4063e-05 	 RES : 1.3772e-06	 MSE : 2.1178e-04	 REL : 6.9481e-01
Validation Epoch 233 :	 Loss : 4.4056e-05	 RES : 1.3747e-06	 MSE : 2.1240e-04	 REL : 6.9494e-01
Training Epoch 233 finished,took current epoch 76.64s,cumulative time 17428.53s
MODEL SAVED
Learning Rate : 0.001
Epoch 234, 25%	 Loss : 4.3143e-05	 RES : 1.3054e-06	 MSE : 2.0436e-04	 REL : 6.9920e-01
Epoch 234, 50%	 Loss : 4.0371e-05	 RES : 1.2153e-06	 MSE : 1.6901e-04	 REL : 6.7861e-01
Epoch 234, 75%	 Loss : 4.4735e-05	 RES : 1.4313e-06	 MSE : 2.2533e-04	 REL : 6.9877e-01
Training Epoch 234 :	 Loss : 4.4063e-05 	 RES : 1.3771e-06	 MSE : 2.1177e-04	 REL : 6.9480e-01
Validation Epoch 234 :	 Loss : 4.4056e-05	 RES : 1.3746e-06	 MSE : 2.1239e-04	 REL : 6.9493e-01
Training Epoch 234 finished,took current epoch 75.47s,cumulative time 17503.90s
MODEL SAVED
Learning Rate : 0.001
Epoch 235, 25%	 Loss : 4.3143e-05	 RES : 1.3054e-06	 MSE : 2.0438e-04	 REL : 6.9923e-01
Epoch 235, 50%	 Loss : 4.0371e-05	 RES : 1.2154e-06	 MSE : 1.6898e-04	 REL : 6.7855e-01
Epoch 235, 75%	 Loss : 4.4734e-05	 RES : 1.4312e-06	 MSE : 2.2532e-04	 REL : 6.9877e-01
Training Epoch 235 :	 Loss : 4.4062e-05 	 RES : 1.3770e-06	 MSE : 2.1177e-04	 REL : 6.9480e-01
Validation Epoch 235 :	 Loss : 4.4055e-05	 RES : 1.3745e-06	 MSE : 2.1239e-04	 REL : 6.9494e-01
Training Epoch 235 finished,took current epoch 75.66s,cumulative time 17579.49s
MODEL SAVED
Learning Rate : 0.001
Epoch 236, 25%	 Loss : 4.3142e-05	 RES : 1.3052e-06	 MSE : 2.0438e-04	 REL : 6.9923e-01
Epoch 236, 50%	 Loss : 4.0370e-05	 RES : 1.2152e-06	 MSE : 1.6902e-04	 REL : 6.7861e-01
Epoch 236, 75%	 Loss : 4.4733e-05	 RES : 1.4311e-06	 MSE : 2.2532e-04	 REL : 6.9876e-01
Training Epoch 236 :	 Loss : 4.4062e-05 	 RES : 1.3769e-06	 MSE : 2.1176e-04	 REL : 6.9479e-01
Validation Epoch 236 :	 Loss : 4.4054e-05	 RES : 1.3744e-06	 MSE : 2.1239e-04	 REL : 6.9494e-01
Training Epoch 236 finished,took current epoch 76.52s,cumulative time 17655.95s
MODEL SAVED
Learning Rate : 0.001
Epoch 237, 25%	 Loss : 4.3142e-05	 RES : 1.3051e-06	 MSE : 2.0434e-04	 REL : 6.9917e-01
Epoch 237, 50%	 Loss : 4.0369e-05	 RES : 1.2151e-06	 MSE : 1.6900e-04	 REL : 6.7858e-01
Epoch 237, 75%	 Loss : 4.4733e-05	 RES : 1.4310e-06	 MSE : 2.2534e-04	 REL : 6.9879e-01
Training Epoch 237 :	 Loss : 4.4061e-05 	 RES : 1.3768e-06	 MSE : 2.1176e-04	 REL : 6.9478e-01
Validation Epoch 237 :	 Loss : 4.4054e-05	 RES : 1.3743e-06	 MSE : 2.1238e-04	 REL : 6.9491e-01
Training Epoch 237 finished,took current epoch 75.91s,cumulative time 17731.76s
MODEL SAVED
Learning Rate : 0.001
Epoch 238, 25%	 Loss : 4.3141e-05	 RES : 1.3049e-06	 MSE : 2.0432e-04	 REL : 6.9913e-01
Epoch 238, 50%	 Loss : 4.0369e-05	 RES : 1.2150e-06	 MSE : 1.6900e-04	 REL : 6.7858e-01
Epoch 238, 75%	 Loss : 4.4732e-05	 RES : 1.4308e-06	 MSE : 2.2533e-04	 REL : 6.9878e-01
Training Epoch 238 :	 Loss : 4.4061e-05 	 RES : 1.3768e-06	 MSE : 2.1176e-04	 REL : 6.9478e-01
Validation Epoch 238 :	 Loss : 4.4053e-05	 RES : 1.3743e-06	 MSE : 2.1239e-04	 REL : 6.9493e-01
Training Epoch 238 finished,took current epoch 75.98s,cumulative time 17807.64s
MODEL SAVED
Learning Rate : 0.001
Epoch 239, 25%	 Loss : 4.3141e-05	 RES : 1.3048e-06	 MSE : 2.0432e-04	 REL : 6.9914e-01
Epoch 239, 50%	 Loss : 4.0368e-05	 RES : 1.2149e-06	 MSE : 1.6900e-04	 REL : 6.7858e-01
Epoch 239, 75%	 Loss : 4.4731e-05	 RES : 1.4306e-06	 MSE : 2.2534e-04	 REL : 6.9880e-01
Training Epoch 239 :	 Loss : 4.4060e-05 	 RES : 1.3767e-06	 MSE : 2.1175e-04	 REL : 6.9477e-01
Validation Epoch 239 :	 Loss : 4.4052e-05	 RES : 1.3742e-06	 MSE : 2.1238e-04	 REL : 6.9491e-01
Training Epoch 239 finished,took current epoch 75.02s,cumulative time 17882.54s
MODEL SAVED
Learning Rate : 0.001
